level_equivalent_diameter,level_major_axis_length,level_minor_axis_length,level_solidity,nodes,distmap-skew,distmap-kurt
5.014626693725585938e+01,7.927855682373046875e+01,6.113833618164062500e+01,3.153440952301025391e-01,2.100000000000000000e+01,7.230812311172485352e-01,-3.007181286811828613e-01
7.035876464843750000e+01,8.222954559326171875e+01,6.824536895751953125e+01,7.931456565856933594e-01,2.800000000000000000e+01,1.060658454895019531e+00,4.218558073043823242e-01
9.699467468261718750e+01,1.047664337158203125e+02,9.869467163085937500e+01,7.042508721351623535e-01,3.400000000000000000e+01,6.446978449821472168e-01,-5.838644504547119141e-01
7.340538024902343750e+01,8.824211120605468750e+01,6.605871582031250000e+01,8.587662577629089355e-01,4.000000000000000000e+00,5.342041254043579102e-01,-6.541777253150939941e-01
4.883418655395507812e+01,8.332923889160156250e+01,4.802526855468750000e+01,5.606105923652648926e-01,2.600000000000000000e+01,9.471120834350585938e-01,7.940995693206787109e-02
5.042478942871093750e+01,5.799143600463867188e+01,4.740883255004882812e+01,8.716717362403869629e-01,4.000000000000000000e+00,4.701841771602630615e-01,-7.690290212631225586e-01
2.761648941040039062e+01,3.475230789184570312e+01,2.745451927185058594e+01,7.525125741958618164e-01,5.000000000000000000e+00,1.080647110939025879e+00,3.841857314109802246e-01
1.118746795654296875e+02,1.172818298339843750e+02,1.147421646118164062e+02,8.275803923606872559e-01,9.000000000000000000e+00,6.737604737281799316e-01,-4.939258992671966553e-01
6.888660430908203125e+01,7.380511474609375000e+01,6.911229705810546875e+01,8.013330698013305664e-01,8.000000000000000000e+00,7.080699801445007324e-01,-4.306064248085021973e-01
4.747245407104492188e+01,5.808521652221679688e+01,4.712550354003906250e+01,7.547974586486816406e-01,1.600000000000000000e+01,9.304714798927307129e-01,3.211892843246459961e-01
4.808537292480468750e+01,5.986227035522460938e+01,4.465358352661132812e+01,8.254545331001281738e-01,6.000000000000000000e+00,5.991021394729614258e-01,-5.498827099800109863e-01
6.555290222167968750e+01,8.062186431884765625e+01,6.029019927978515625e+01,8.041458129882812500e-01,1.700000000000000000e+01,1.079912304878234863e+00,7.344493269920349121e-01
7.304893493652343750e+01,1.238319931030273438e+02,6.412931060791015625e+01,5.698939561843872070e-01,3.300000000000000000e+01,1.197924733161926270e+00,8.705710768699645996e-01
6.679394531250000000e+01,1.106587677001953125e+02,7.415976715087890625e+01,3.110519349575042725e-01,2.100000000000000000e+01,1.044441938400268555e+00,3.408019542694091797e-01
8.033711242675781250e+01,1.124459381103515625e+02,9.074510192871093750e+01,5.875738859176635742e-01,6.600000000000000000e+01,1.119241356849670410e+00,1.026214241981506348e+00
4.068428802490234375e+01,5.514193725585937500e+01,4.893743515014648438e+01,5.044625401496887207e-01,1.500000000000000000e+01,1.063836455345153809e+00,1.661300361156463623e-01
7.093548583984375000e+01,8.933097076416015625e+01,7.453228759765625000e+01,7.042052745819091797e-01,7.400000000000000000e+01,8.464387655258178711e-01,-1.706885099411010742e-01
5.075197982788085938e+01,7.178459167480468750e+01,4.709383010864257812e+01,6.895023584365844727e-01,1.800000000000000000e+01,1.179626464843750000e+00,7.647370100021362305e-01
2.752412605285644531e+01,3.696250534057617188e+01,2.797068977355957031e+01,7.503152489662170410e-01,9.000000000000000000e+00,7.102552652359008789e-01,-3.406925499439239502e-01
6.009082412719726562e+01,6.975540161132812500e+01,6.316493225097656250e+01,7.740174531936645508e-01,6.000000000000000000e+00,6.624668240547180176e-01,-3.832744359970092773e-01
4.559824752807617188e+01,5.329064941406250000e+01,4.236252593994140625e+01,4.962017536163330078e-01,6.000000000000000000e+00,5.967269539833068848e-01,-6.081274747848510742e-01
6.833917236328125000e+01,8.243884277343750000e+01,6.799392700195312500e+01,7.064715027809143066e-01,2.700000000000000000e+01,7.778115272521972656e-01,2.678486518561840057e-02
5.443186950683593750e+01,6.099083328247070312e+01,5.545691299438476562e+01,8.237168192863464355e-01,1.600000000000000000e+01,7.357099056243896484e-01,-4.059900995343923569e-03
5.445525741577148438e+01,6.655123138427734375e+01,5.240737152099609375e+01,7.804960012435913086e-01,2.300000000000000000e+01,4.378310739994049072e-01,-6.178030371665954590e-01
6.746726226806640625e+01,1.086415786743164062e+02,5.432252120971679688e+01,7.031864523887634277e-01,2.900000000000000000e+01,1.001734256744384766e+00,2.188195139169692993e-01
4.704136657714843750e+01,5.373755264282226562e+01,4.536964416503906250e+01,8.465660214424133301e-01,9.000000000000000000e+00,6.794826388359069824e-01,-2.700212001800537109e-01
8.040839385986328125e+01,1.158964996337890625e+02,8.572595214843750000e+01,5.571647882461547852e-01,5.300000000000000000e+01,1.258570790290832520e+00,1.231704354286193848e+00
1.068986663818359375e+02,1.342109832763671875e+02,1.211621627807617188e+02,6.856378912925720215e-01,7.700000000000000000e+01,1.023320674896240234e+00,4.783270061016082764e-01
7.607987213134765625e+01,9.048096466064453125e+01,7.908223724365234375e+01,5.417709350585937500e-01,4.300000000000000000e+01,1.317662715911865234e+00,1.667615413665771484e+00
9.373700714111328125e+01,1.294160614013671875e+02,8.659246826171875000e+01,6.244118809700012207e-01,6.700000000000000000e+01,7.986356019973754883e-01,1.626076102256774902e-01
4.492309570312500000e+01,1.070976943969726562e+02,4.228570175170898438e+01,2.119267284870147705e-01,1.400000000000000000e+01,8.672546148300170898e-01,8.697247505187988281e-02
7.066573333740234375e+01,8.291010284423828125e+01,6.632411193847656250e+01,8.089933991432189941e-01,6.000000000000000000e+00,6.089277267456054688e-01,-5.389370918273925781e-01
8.791949462890625000e+01,1.235901260375976562e+02,9.649675750732421875e+01,4.855246245861053467e-01,6.400000000000000000e+01,1.214554429054260254e+00,1.054059028625488281e+00
2.981142807006835938e+01,7.288624572753906250e+01,2.846318626403808594e+01,2.119647711515426636e-01,4.000000000000000000e+00,7.946177124977111816e-01,-2.200140804052352905e-01
5.811974334716796875e+01,7.248981475830078125e+01,6.742604827880859375e+01,4.804418683052062988e-01,2.100000000000000000e+01,7.527840733528137207e-01,-2.425741106271743774e-01
9.328086090087890625e+01,1.186912765502929688e+02,9.076170349121093750e+01,7.197472453117370605e-01,6.000000000000000000e+01,1.035743594169616699e+00,4.689950346946716309e-01
6.467295837402343750e+01,7.009864044189453125e+01,6.699855041503906250e+01,8.194063305854797363e-01,2.300000000000000000e+01,8.687427043914794922e-01,-3.505304083228111267e-02
2.651090812683105469e+01,3.692669677734375000e+01,2.893140792846679688e+01,5.120593905448913574e-01,8.000000000000000000e+00,8.890786170959472656e-01,5.586311221122741699e-02
7.111474609375000000e+01,1.328415985107421875e+02,5.647724914550781250e+01,5.189443230628967285e-01,3.800000000000000000e+01,1.079031944274902344e+00,6.367965340614318848e-01
9.781817626953125000e+01,1.167660827636718750e+02,1.069628829956054688e+02,5.947293639183044434e-01,3.900000000000000000e+01,1.335047245025634766e+00,1.268341064453125000e+00
4.910718536376953125e+01,7.075482177734375000e+01,4.455358505249023438e+01,7.324052453041076660e-01,1.600000000000000000e+01,1.312622427940368652e+00,1.073535799980163574e+00
3.153410911560058594e+01,3.854492187500000000e+01,3.233285522460937500e+01,7.099999785423278809e-01,9.000000000000000000e+00,5.574805140495300293e-01,-6.956287622451782227e-01
2.065272903442382812e+01,2.654754447937011719e+01,2.196600151062011719e+01,7.204301357269287109e-01,5.000000000000000000e+00,5.803532004356384277e-01,-7.233430147171020508e-01
3.027758979797363281e+01,3.710262680053710938e+01,3.229674530029296875e+01,6.563354730606079102e-01,6.000000000000000000e+00,8.438535928726196289e-01,-1.509538888931274414e-01
6.123471450805664062e+01,7.592778015136718750e+01,5.944190597534179688e+01,7.163707017898559570e-01,1.100000000000000000e+01,5.563750863075256348e-01,-6.486137509346008301e-01
5.264828872680664062e+01,7.895763397216796875e+01,4.813287734985351562e+01,6.754576563835144043e-01,1.700000000000000000e+01,8.773880600929260254e-01,1.009921729564666748e-01
4.702783203125000000e+01,6.408368682861328125e+01,4.762120437622070312e+01,6.785156130790710449e-01,1.600000000000000000e+01,8.833218216896057129e-01,1.088766679167747498e-01
5.666665649414062500e+01,5.996138000488281250e+01,5.720464706420898438e+01,5.595740079879760742e-01,1.100000000000000000e+01,5.039067864418029785e-01,-6.429653167724609375e-01
8.224792480468750000e+01,1.021948165893554688e+02,8.485906982421875000e+01,6.041619181632995605e-01,2.500000000000000000e+01,1.035694718360900879e+00,4.888910353183746338e-01
1.134568252563476562e+02,1.247842102050781250e+02,1.056777725219726562e+02,8.487239480018615723e-01,1.000000000000000000e+01,6.172418594360351562e-01,-5.875486135482788086e-01
5.169651794433593750e+01,1.189509506225585938e+02,6.206527328491210938e+01,1.836074143648147583e-01,3.100000000000000000e+01,1.139586806297302246e+00,1.118828415870666504e+00
8.002746582031250000e+01,9.357000732421875000e+01,8.394735717773437500e+01,4.848192632198333740e-01,2.900000000000000000e+01,7.094912528991699219e-01,-4.086258113384246826e-01
1.033807144165039062e+02,1.231838455200195312e+02,1.041553573608398438e+02,6.932606697082519531e-01,3.600000000000000000e+01,1.165561437606811523e+00,6.181320548057556152e-01
7.371693420410156250e+01,9.587626647949218750e+01,7.587718200683593750e+01,5.236809849739074707e-01,1.500000000000000000e+01,9.895088672637939453e-01,2.988228499889373779e-01
5.489770507812500000e+01,7.149250030517578125e+01,5.498187637329101562e+01,4.745388925075531006e-01,2.700000000000000000e+01,5.761893391609191895e-01,-7.572160363197326660e-01
6.101600265502929688e+01,6.877848052978515625e+01,5.660210037231445312e+01,9.288437366485595703e-01,1.600000000000000000e+01,7.989161610603332520e-01,-3.964658081531524658e-01
5.328530883789062500e+01,9.508853912353515625e+01,6.345131301879882812e+01,3.101098537445068359e-01,2.400000000000000000e+01,9.995514750480651855e-01,6.975314021110534668e-01
3.806503295898437500e+01,4.445979309082031250e+01,3.760508346557617188e+01,8.042402863502502441e-01,7.000000000000000000e+00,1.115883708000183105e+00,7.526132464408874512e-01
4.582108688354492188e+01,5.724260711669921875e+01,4.726042175292968750e+01,6.546248793601989746e-01,1.400000000000000000e+01,7.131512165069580078e-01,-3.904351890087127686e-01
6.936549377441406250e+01,1.035310821533203125e+02,7.498446655273437500e+01,5.397029519081115723e-01,3.600000000000000000e+01,1.003185749053955078e+00,4.715635180473327637e-01
4.796606826782226562e+01,6.005535125732421875e+01,5.117814636230468750e+01,6.320391893386840820e-01,1.900000000000000000e+01,1.328377485275268555e+00,9.174904823303222656e-01
5.075197982788085938e+01,6.921163177490234375e+01,4.855629730224609375e+01,6.816037893295288086e-01,2.700000000000000000e+01,1.078602552413940430e+00,4.163823723793029785e-01
6.594022369384765625e+01,7.842519378662109375e+01,7.181683349609375000e+01,7.215296626091003418e-01,2.200000000000000000e+01,1.009605765342712402e+00,3.167021870613098145e-01
9.453501129150390625e+01,1.114507217407226562e+02,9.214498901367187500e+01,8.254733681678771973e-01,2.200000000000000000e+01,9.356762766838073730e-01,4.176884889602661133e-01
8.447031402587890625e+01,1.105777740478515625e+02,6.901258087158203125e+01,8.043634295463562012e-01,1.700000000000000000e+01,5.702405571937561035e-01,-6.393873095512390137e-01
6.913567352294921875e+01,9.289351654052734375e+01,7.983193969726562500e+01,5.106788277626037598e-01,2.400000000000000000e+01,8.007003068923950195e-01,-6.603495776653289795e-02
6.593056488037109375e+01,7.236082458496093750e+01,6.674340057373046875e+01,9.084619283676147461e-01,1.200000000000000000e+01,5.261129140853881836e-01,-5.925221443176269531e-01
6.442639923095703125e+01,9.466851806640625000e+01,6.662208557128906250e+01,3.741535544395446777e-01,2.300000000000000000e+01,1.113816022872924805e+00,5.571580529212951660e-01
6.380083847045898438e+01,8.482136535644531250e+01,7.106800842285156250e+01,4.997655153274536133e-01,1.700000000000000000e+01,9.557565450668334961e-01,2.094347923994064331e-01
7.818454742431640625e+01,1.306104583740234375e+02,8.782633972167968750e+01,5.369045138359069824e-01,3.800000000000000000e+01,1.160211086273193359e+00,8.217356204986572266e-01
5.875161743164062500e+01,9.039979553222656250e+01,4.867219543457031250e+01,4.992633461952209473e-01,1.300000000000000000e+01,8.703516721725463867e-01,1.931283921003341675e-01
6.415904998779296875e+01,7.057815551757812500e+01,6.175408935546875000e+01,8.709590435028076172e-01,4.000000000000000000e+00,7.050241827964782715e-01,-4.335913956165313721e-01
8.557846832275390625e+01,1.366535949707031250e+02,9.082061004638671875e+01,4.712822735309600830e-01,4.100000000000000000e+01,8.720041513442993164e-01,1.085256114602088928e-01
4.323326873779296875e+01,5.562231063842773438e+01,4.487508773803710938e+01,6.937618255615234375e-01,1.300000000000000000e+01,7.320898771286010742e-01,-1.403800547122955322e-01
6.150442886352539062e+01,9.240053558349609375e+01,7.667638397216796875e+01,3.663378655910491943e-01,3.500000000000000000e+01,9.437329173088073730e-01,2.748644948005676270e-01
2.380318450927734375e+01,5.439644241333007812e+01,2.029417800903320312e+01,2.669466137886047363e-01,8.000000000000000000e+00,1.170362353324890137e+00,7.592822909355163574e-01
5.657670974731445312e+01,8.433602905273437500e+01,5.192980194091796875e+01,7.368112802505493164e-01,3.000000000000000000e+01,9.054855108261108398e-01,3.922323584556579590e-01
9.333544158935546875e+01,1.103412933349609375e+02,8.980099487304687500e+01,7.483320832252502441e-01,1.600000000000000000e+01,5.544264316558837891e-01,-7.114267945289611816e-01
2.222649192810058594e+01,2.853846168518066406e+01,2.162992286682128906e+01,7.854251265525817871e-01,3.000000000000000000e+00,4.943184256553649902e-01,-9.199106693267822266e-01
7.423328399658203125e+01,9.135475921630859375e+01,7.680576324462890625e+01,5.818768739700317383e-01,4.100000000000000000e+01,1.045292258262634277e+00,5.124775171279907227e-01
4.112009429931640625e+01,8.830052947998046875e+01,5.308954238891601562e+01,3.623465299606323242e-01,2.400000000000000000e+01,8.019952178001403809e-01,-9.115641564130783081e-02
8.999487304687500000e+01,1.019382553100585938e+02,8.267194366455078125e+01,7.578935027122497559e-01,1.600000000000000000e+01,6.961750984191894531e-01,-5.790627598762512207e-01
8.984619140625000000e+01,1.264153747558593750e+02,9.802589416503906250e+01,6.084452867507934570e-01,3.800000000000000000e+01,9.219543337821960449e-01,1.235186830163002014e-01
6.057620239257812500e+01,8.609845733642578125e+01,5.301595687866210938e+01,6.760497093200683594e-01,2.200000000000000000e+01,1.142996549606323242e+00,7.085828781127929688e-01
5.136294555664062500e+01,7.137867736816406250e+01,5.143724060058593750e+01,6.348039507865905762e-01,2.000000000000000000e+01,1.354752302169799805e+00,1.316378116607666016e+00
5.895713806152343750e+01,7.065728759765625000e+01,5.915018463134765625e+01,7.649201750755310059e-01,1.600000000000000000e+01,7.799129486083984375e-01,-1.649596691131591797e-01
8.423635864257812500e+01,1.015390625000000000e+02,8.802019500732421875e+01,7.593677639961242676e-01,4.700000000000000000e+01,9.307624697685241699e-01,4.268918037414550781e-01
8.127463531494140625e+01,1.185191192626953125e+02,8.921411895751953125e+01,5.772140622138977051e-01,7.500000000000000000e+01,1.034320354461669922e+00,5.289854407310485840e-01
5.652042007446289062e+01,6.448648834228515625e+01,5.177871704101562500e+01,9.136926531791687012e-01,7.000000000000000000e+00,7.596206665039062500e-01,-1.505537480115890503e-01
2.935955047607421875e+01,3.689467239379882812e+01,3.380194091796875000e+01,6.993801593780517578e-01,8.000000000000000000e+00,7.380471825599670410e-01,-1.655368655920028687e-01
7.624704742431640625e+01,1.009683456420898438e+02,8.059833526611328125e+01,5.268867015838623047e-01,3.700000000000000000e+01,1.414490818977355957e+00,1.970715165138244629e+00
5.573781967163085938e+01,7.107056427001953125e+01,4.800453567504882812e+01,7.989522218704223633e-01,6.000000000000000000e+00,5.300290584564208984e-01,-5.626575350761413574e-01
3.853047180175781250e+01,6.311965179443359375e+01,3.453722381591796875e+01,6.028955578804016113e-01,1.000000000000000000e+01,9.127668738365173340e-01,1.403158903121948242e-01
7.080073547363281250e+01,8.581694030761718750e+01,7.590922546386718750e+01,7.177757620811462402e-01,4.200000000000000000e+01,9.212973713874816895e-01,3.213362693786621094e-01
6.321945190429687500e+01,9.373829650878906250e+01,6.239162826538085938e+01,4.776323735713958740e-01,1.800000000000000000e+01,1.124668598175048828e+00,7.683592438697814941e-01
9.675810241699218750e+01,1.210523071289062500e+02,1.069212722778320312e+02,6.795748472213745117e-01,5.000000000000000000e+01,1.303481340408325195e+00,1.558346629142761230e+00
6.884037780761718750e+01,9.839386749267578125e+01,7.776345825195312500e+01,5.961877107620239258e-01,3.200000000000000000e+01,1.180058598518371582e+00,1.339919686317443848e+00
8.504116821289062500e+01,1.016833877563476562e+02,8.445281982421875000e+01,7.549176216125488281e-01,8.200000000000000000e+01,8.904980421066284180e-01,3.840187191963195801e-01
5.524450302124023438e+01,7.257322692871093750e+01,5.038115692138671875e+01,7.846153974533081055e-01,8.000000000000000000e+00,5.869046449661254883e-01,-5.525624752044677734e-01
7.566032409667968750e+01,8.601913452148437500e+01,7.405249786376953125e+01,7.771823406219482422e-01,2.300000000000000000e+01,8.800523877143859863e-01,1.065436452627182007e-01
1.534761619567871094e+01,2.330126953125000000e+01,1.191462707519531250e+01,8.008658289909362793e-01,3.000000000000000000e+00,9.732426404953002930e-01,2.567945420742034912e-01
5.253934860229492188e+01,6.627993774414062500e+01,5.063289642333984375e+01,7.462995052337646484e-01,1.800000000000000000e+01,9.386633038520812988e-01,2.880655527114868164e-01
8.611241149902343750e+01,1.090325012207031250e+02,9.297041320800781250e+01,6.982375979423522949e-01,5.300000000000000000e+01,1.225929141044616699e+00,1.245755910873413086e+00
7.766167449951171875e+01,8.913781738281250000e+01,7.731480407714843750e+01,8.123821020126342773e-01,2.300000000000000000e+01,9.733541607856750488e-01,4.024483263492584229e-01
7.861491394042968750e+01,1.134175643920898438e+02,7.339627838134765625e+01,5.961680412292480469e-01,4.600000000000000000e+01,1.245218873023986816e+00,1.414519190788269043e+00
4.211439895629882812e+01,5.588400268554687500e+01,3.916423416137695312e+01,7.457173466682434082e-01,1.300000000000000000e+01,8.852738738059997559e-01,-2.987065911293029785e-02
1.013658905029296875e+02,1.363232116699218750e+02,9.051301574707031250e+01,7.647114396095275879e-01,4.400000000000000000e+01,6.450232863426208496e-01,-5.083298683166503906e-01
6.856238555908203125e+01,8.056954193115234375e+01,6.746170806884765625e+01,7.975804805755615234e-01,2.900000000000000000e+01,8.189346194267272949e-01,2.207569181919097900e-01
5.168420028686523438e+01,7.156064605712890625e+01,6.167935943603515625e+01,5.891603231430053711e-01,1.600000000000000000e+01,8.958912491798400879e-01,1.356271505355834961e-01
8.557102966308593750e+01,1.164546890258789062e+02,9.903827667236328125e+01,6.099268198013305664e-01,5.500000000000000000e+01,1.334742546081542969e+00,1.675643324851989746e+00
1.112355270385742188e+02,1.279035644531250000e+02,1.110159683227539062e+02,8.281210064888000488e-01,4.300000000000000000e+01,8.788512945175170898e-01,1.207288205623626709e-01
4.735160827636718750e+01,4.966032791137695312e+01,4.672674560546875000e+01,8.844801783561706543e-01,2.000000000000000000e+00,6.194627881050109863e-01,-6.267582774162292480e-01
5.107707595825195312e+01,7.501541137695312500e+01,5.498234176635742188e+01,6.186594367027282715e-01,1.900000000000000000e+01,7.457875609397888184e-01,-3.486742973327636719e-01
1.073799667358398438e+02,1.222060470581054688e+02,1.102535247802734375e+02,7.484915852546691895e-01,6.100000000000000000e+01,9.292517900466918945e-01,4.658302664756774902e-01
7.934840393066406250e+01,8.980049133300781250e+01,7.388913726806640625e+01,8.492186069488525391e-01,8.000000000000000000e+00,6.071904897689819336e-01,-6.260105371475219727e-01
5.366626358032226562e+01,9.294241333007812500e+01,6.502474975585937500e+01,4.488985836505889893e-01,2.600000000000000000e+01,9.184034466743469238e-01,1.715998053550720215e-01
2.161663436889648438e+01,3.508081436157226562e+01,1.913538551330566406e+01,6.808905601501464844e-01,7.000000000000000000e+00,7.716031074523925781e-01,-3.228008151054382324e-01
4.367279434204101562e+01,9.447360992431640625e+01,5.921309661865234375e+01,3.668870925903320312e-01,2.100000000000000000e+01,1.185943126678466797e+00,9.206551909446716309e-01
8.645181274414062500e+01,9.656589508056640625e+01,8.117448425292968750e+01,9.001686573028564453e-01,1.000000000000000000e+01,6.603381633758544922e-01,-3.515002429485321045e-01
5.997417449951171875e+01,8.809496307373046875e+01,6.517009735107421875e+01,6.200614571571350098e-01,1.600000000000000000e+01,1.121818780899047852e+00,7.444361448287963867e-01
5.731455230712890625e+01,8.730722808837890625e+01,6.177555465698242188e+01,3.928734660148620605e-01,2.600000000000000000e+01,1.208581924438476562e+00,7.604293823242187500e-01
7.031350708007812500e+01,9.756556701660156250e+01,8.091142272949218750e+01,4.987156391143798828e-01,3.300000000000000000e+01,1.629047513008117676e+00,2.223935842514038086e+00
5.417395401000976562e+01,6.893596649169921875e+01,5.796586227416992188e+01,7.036019563674926758e-01,1.500000000000000000e+01,8.282121419906616211e-01,-2.065241634845733643e-01
9.173243713378906250e+01,1.254571075439453125e+02,9.443842315673828125e+01,6.692658066749572754e-01,3.200000000000000000e+01,1.419412493705749512e+00,1.754425764083862305e+00
3.145325279235839844e+01,3.456404495239257812e+01,2.940231704711914062e+01,9.361445903778076172e-01,1.000000000000000000e+00,5.309852957725524902e-01,-7.164388895034790039e-01
6.789993286132812500e+01,9.110771179199218750e+01,6.676396179199218750e+01,6.984953880310058594e-01,4.600000000000000000e+01,1.352570533752441406e+00,1.279525756835937500e+00
7.457553100585937500e+01,8.269049072265625000e+01,7.864789581298828125e+01,6.509687304496765137e-01,3.200000000000000000e+01,9.571766853332519531e-01,4.578727185726165771e-01
5.570354461669921875e+01,6.772903442382812500e+01,5.612402343750000000e+01,4.542404413223266602e-01,1.600000000000000000e+01,9.634469747543334961e-01,3.394786119461059570e-01
4.250561141967773438e+01,6.219792938232421875e+01,4.179090499877929688e+01,5.639904737472534180e-01,1.800000000000000000e+01,1.080982685089111328e+00,4.190975725650787354e-01
8.580876922607421875e+01,1.260183639526367188e+02,9.862792968750000000e+01,4.635671377182006836e-01,6.400000000000000000e+01,1.287495732307434082e+00,1.419371247291564941e+00
8.206970977783203125e+01,1.237282180786132812e+02,7.714626312255859375e+01,4.060796797275543213e-01,3.400000000000000000e+01,7.523065209388732910e-01,-2.569320499897003174e-01
7.489072418212890625e+01,9.119610595703125000e+01,8.312629699707031250e+01,4.522587358951568604e-01,3.500000000000000000e+01,8.432612419128417969e-01,-7.889603823423385620e-02
6.270377731323242188e+01,6.803489685058593750e+01,6.164929962158203125e+01,5.912311077117919922e-01,6.000000000000000000e+00,6.253818869590759277e-01,-5.875795483589172363e-01
7.495869445800781250e+01,9.737432098388671875e+01,8.355889129638671875e+01,6.652095317840576172e-01,5.900000000000000000e+01,1.125275850296020508e+00,1.100623250007629395e+00
7.842032623291015625e+01,1.056476821899414062e+02,8.978748321533203125e+01,5.212042927742004395e-01,4.400000000000000000e+01,1.256200671195983887e+00,1.656142115592956543e+00
4.568193817138671875e+01,6.196492767333984375e+01,4.998025512695312500e+01,5.485274195671081543e-01,1.900000000000000000e+01,1.305574774742126465e+00,1.305671453475952148e+00
7.012311553955078125e+01,9.105451965332031250e+01,7.635360717773437500e+01,6.895197033882141113e-01,4.600000000000000000e+01,8.579995632171630859e-01,-1.522302925586700439e-01
8.158735656738281250e+01,1.187754516601562500e+02,8.210464477539062500e+01,5.176237821578979492e-01,4.600000000000000000e+01,1.310068011283874512e+00,1.731519222259521484e+00
1.017858047485351562e+02,1.380460968017578125e+02,1.019676284790039062e+02,5.705370903015136719e-01,6.500000000000000000e+01,9.465721845626831055e-01,4.264834225177764893e-01
3.754299163818359375e+01,5.800180435180664062e+01,4.322064208984375000e+01,5.165655612945556641e-01,2.300000000000000000e+01,1.336685180664062500e+00,1.892799377441406250e+00
3.998986053466796875e+01,1.211035690307617188e+02,5.536896896362304688e+01,1.862672418355941772e-01,2.400000000000000000e+01,7.532191276550292969e-01,-1.871168762445449829e-01
7.131142425537109375e+01,1.077146682739257812e+02,6.060876083374023438e+01,6.856652498245239258e-01,2.800000000000000000e+01,1.261846303939819336e+00,9.894626736640930176e-01
5.532511138916015625e+01,5.984028625488281250e+01,5.262342071533203125e+01,9.024024009704589844e-01,1.000000000000000000e+00,5.406833887100219727e-01,-7.472783327102661133e-01
9.130114746093750000e+01,1.077489242553710938e+02,9.729113769531250000e+01,7.260729670524597168e-01,6.500000000000000000e+01,1.320665478706359863e+00,2.375040292739868164e+00
3.899035644531250000e+01,4.131069564819335938e+01,3.848018646240234375e+01,8.937125802040100098e-01,1.000000000000000000e+00,5.029281377792358398e-01,-7.708237171173095703e-01
3.409498214721679688e+01,5.351338958740234375e+01,2.808762359619140625e+01,6.257711052894592285e-01,8.000000000000000000e+00,8.978338837623596191e-01,1.459043174982070923e-01
5.263619613647460938e+01,5.635706710815429688e+01,5.169475555419921875e+01,8.198944926261901855e-01,9.000000000000000000e+00,7.977914214134216309e-01,-1.646849662065505981e-01
5.537112045288085938e+01,7.607505798339843750e+01,7.242945098876953125e+01,3.246158063411712646e-01,2.100000000000000000e+01,1.160642027854919434e+00,8.231800794601440430e-01
9.190576934814453125e+01,9.508786773681640625e+01,9.384458160400390625e+01,6.892467737197875977e-01,1.000000000000000000e+01,7.823678851127624512e-01,-2.744308412075042725e-01
5.170882797241210938e+01,5.696764373779296875e+01,5.292496109008789062e+01,8.313539028167724609e-01,1.100000000000000000e+01,6.337468624114990234e-01,-2.648169100284576416e-01
4.572372817993164062e+01,5.474787139892578125e+01,4.841479492187500000e+01,7.154684066772460938e-01,2.100000000000000000e+01,1.285403609275817871e+00,1.148059248924255371e+00
8.529531860351562500e+01,9.640210723876953125e+01,8.792806243896484375e+01,6.692433953285217285e-01,3.800000000000000000e+01,7.510163187980651855e-01,-2.736078202724456787e-01
3.834829330444335938e+01,4.470510101318359375e+01,3.844003677368164062e+01,7.715430855751037598e-01,2.200000000000000000e+01,8.407111763954162598e-01,-1.184366941452026367e-01
5.896793365478515625e+01,1.095370407104492188e+02,6.210250854492187500e+01,3.698537349700927734e-01,2.700000000000000000e+01,1.161660194396972656e+00,9.953159093856811523e-01
3.246909713745117188e+01,4.369244384765625000e+01,3.216703796386718750e+01,6.618704795837402344e-01,1.100000000000000000e+01,1.540396809577941895e+00,2.095543622970581055e+00
7.592910003662109375e+01,8.023483276367187500e+01,7.821106719970703125e+01,8.751449584960937500e-01,1.200000000000000000e+01,9.499811530113220215e-01,-1.121567469090223312e-02
5.909734344482421875e+01,1.372474975585937500e+02,6.271498107910156250e+01,4.396537840366363525e-01,1.900000000000000000e+01,9.078615307807922363e-01,1.881869584321975708e-01
9.974514770507812500e+01,1.221997299194335938e+02,9.321866607666015625e+01,8.137887716293334961e-01,3.200000000000000000e+01,1.055195808410644531e+00,5.253918170928955078e-01
7.677125549316406250e+01,1.152148818969726562e+02,8.728938293457031250e+01,4.541797339916229248e-01,6.500000000000000000e+01,1.538149237632751465e+00,2.641202926635742188e+00
6.082790756225585938e+01,7.149612426757812500e+01,5.525949859619140625e+01,5.679109096527099609e-01,1.100000000000000000e+01,8.358297944068908691e-01,1.188355684280395508e-01
1.051271591186523438e+02,1.320338287353515625e+02,1.313546752929687500e+02,5.987858772277832031e-01,1.700000000000000000e+02,1.375898480415344238e+00,1.477723240852355957e+00
8.571968841552734375e+01,9.613768768310546875e+01,8.743141937255859375e+01,6.274189949035644531e-01,2.300000000000000000e+01,6.692765951156616211e-01,-4.382649362087249756e-01
4.473849105834960938e+01,5.885080718994140625e+01,5.014252853393554688e+01,3.567052483558654785e-01,2.100000000000000000e+01,9.923431873321533203e-01,5.533017963171005249e-02
2.149851036071777344e+01,3.470403671264648438e+01,1.979458427429199219e+01,6.413427591323852539e-01,6.000000000000000000e+00,7.621499896049499512e-01,-4.106747210025787354e-01
3.908820152282714844e+00,1.079658794403076172e+01,1.728941202163696289e+00,7.058823704719543457e-01,2.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00
