level_equivalent_diameter,level_major_axis_length,level_minor_axis_length,level_solidity,nodes,distmap-skew,distmap-kurt
6.913567352294921875e+01,7.260023498535156250e+01,7.127772521972656250e+01,8.375725150108337402e-01,8.000000000000000000e+00,6.125820875167846680e-01,-5.198635458946228027e-01
9.786372375488281250e+01,1.169876403808593750e+02,9.145307159423828125e+01,7.774677276611328125e-01,1.300000000000000000e+01,6.329103112220764160e-01,-7.002438902854919434e-01
3.322497177124023438e+01,4.328035736083984375e+01,2.957578849792480469e+01,7.888990044593811035e-01,7.000000000000000000e+00,6.920233368873596191e-01,-5.188027024269104004e-01
5.862144088745117188e+01,8.095031738281250000e+01,5.633670425415039062e+01,7.076560258865356445e-01,1.900000000000000000e+01,7.051216363906860352e-01,-4.274892807006835938e-01
6.848805999755859375e+01,1.225746917724609375e+02,5.398866271972656250e+01,6.032421588897705078e-01,1.400000000000000000e+01,9.312186837196350098e-01,2.196704596281051636e-01
2.901053810119628906e+01,3.296993255615234375e+01,2.881984329223632812e+01,8.398983478546142578e-01,4.000000000000000000e+00,9.332679510116577148e-01,4.451191052794456482e-02
6.353085327148437500e+01,1.042740173339843750e+02,7.825815582275390625e+01,4.620991349220275879e-01,3.500000000000000000e+01,1.191684603691101074e+00,1.070008158683776855e+00
7.867157745361328125e+01,1.005658721923828125e+02,8.566988372802734375e+01,6.326132416725158691e-01,6.400000000000000000e+01,1.774673223495483398e+00,3.272035598754882812e+00
4.838891983032226562e+01,6.309881210327148438e+01,5.035952758789062500e+01,6.567857265472412109e-01,1.000000000000000000e+01,1.065346121788024902e+00,4.152771830558776855e-01
9.066440582275390625e+01,1.098098144531250000e+02,9.495262145996093750e+01,7.215826511383056641e-01,5.000000000000000000e+01,8.942632675170898438e-01,-6.601129658520221710e-03
5.496723937988281250e+01,8.967382812500000000e+01,4.587129211425781250e+01,6.277777552604675293e-01,1.300000000000000000e+01,7.756102681159973145e-01,-2.807388603687286377e-01
1.543035316467285156e+01,2.226488304138183594e+01,1.308688735961914062e+01,7.857142686843872070e-01,5.000000000000000000e+00,6.229204535484313965e-01,-7.527953386306762695e-01
6.451526641845703125e+01,8.344921875000000000e+01,7.724253845214843750e+01,5.687195658683776855e-01,3.700000000000000000e+01,1.182507514953613281e+00,9.200109839439392090e-01
6.866444396972656250e+01,9.456173706054687500e+01,6.475833892822265625e+01,6.699837446212768555e-01,3.400000000000000000e+01,1.184653639793395996e+00,6.881250739097595215e-01
4.091833496093750000e+01,4.822188568115234375e+01,4.123946762084960938e+01,8.028082847595214844e-01,1.400000000000000000e+01,1.367650508880615234e+00,1.451893448829650879e+00
8.737473297119140625e+01,9.287887573242187500e+01,8.733304595947265625e+01,8.950589895248413086e-01,2.000000000000000000e+01,4.377917051315307617e-01,-8.202148675918579102e-01
8.591998291015625000e+01,1.110834197998046875e+02,9.441643524169921875e+01,5.900671482086181641e-01,7.000000000000000000e+01,1.635917782783508301e+00,3.308908224105834961e+00
9.821437072753906250e+01,1.062191696166992188e+02,9.251981353759765625e+01,9.414688944816589355e-01,2.000000000000000000e+00,5.793305039405822754e-01,-5.926942825317382812e-01
5.902188873291015625e+01,7.688816833496093750e+01,7.505289459228515625e+01,5.705943703651428223e-01,3.200000000000000000e+01,1.275739908218383789e+00,1.546750426292419434e+00
6.496759796142578125e+01,1.080675125122070312e+02,5.854612350463867188e+01,6.102724671363830566e-01,1.700000000000000000e+01,8.897337913513183594e-01,-4.452723078429698944e-03
7.405297088623046875e+01,9.789080047607421875e+01,8.864804077148437500e+01,5.794430375099182129e-01,2.500000000000000000e+01,7.300527095794677734e-01,-4.270587265491485596e-01
9.698811340332031250e+01,1.172315902709960938e+02,8.619313812255859375e+01,8.429940938949584961e-01,1.600000000000000000e+01,7.871199250221252441e-01,-5.798172950744628906e-02
5.900031280517578125e+01,6.431354522705078125e+01,6.115638351440429688e+01,8.433066010475158691e-01,2.600000000000000000e+01,1.066587805747985840e+00,2.322415411472320557e-01
3.289762496948242188e+01,5.112968063354492188e+01,2.391791915893554688e+01,8.188824653625488281e-01,9.000000000000000000e+00,5.317701697349548340e-01,-5.763857960700988770e-01
6.440663146972656250e+01,9.360281372070312500e+01,7.065486907958984375e+01,6.240183711051940918e-01,2.000000000000000000e+01,1.125636935234069824e+00,4.179068505764007568e-01
8.762937927246093750e+01,1.050440902709960938e+02,8.630564117431640625e+01,7.963818907737731934e-01,2.400000000000000000e+01,8.737446069717407227e-01,1.514808684587478638e-01
4.675630569458007812e+01,7.567871093750000000e+01,4.491608047485351562e+01,5.447335243225097656e-01,1.900000000000000000e+01,1.044885158538818359e+00,2.941602766513824463e-01
3.248870086669921875e+01,5.664659118652343750e+01,3.125078201293945312e+01,6.352490186691284180e-01,1.500000000000000000e+01,9.277105331420898438e-01,1.431969255208969116e-01
4.649689102172851562e+01,5.185091781616210938e+01,4.482868957519531250e+01,8.473054170608520508e-01,1.000000000000000000e+00,6.078649759292602539e-01,-5.811836123466491699e-01
8.663571166992187500e+01,1.232062911987304688e+02,8.117785644531250000e+01,6.952470541000366211e-01,2.900000000000000000e+01,1.170845270156860352e+00,1.287216186523437500e+00
5.475836944580078125e+01,7.151840209960937500e+01,6.116884994506835938e+01,6.160083413124084473e-01,1.800000000000000000e+01,8.136423826217651367e-01,-9.080374985933303833e-02
nan,nan,nan,nan,nan,nan,nan
7.000498962402343750e+01,1.231761779785156250e+02,8.971530151367187500e+01,4.459506571292877197e-01,5.400000000000000000e+01,1.359582662582397461e+00,1.500538945198059082e+00
1.904923248291015625e+01,2.311677360534667969e+01,1.808363342285156250e+01,8.236994147300720215e-01,4.000000000000000000e+00,7.545068860054016113e-01,-2.665550410747528076e-01
9.736807250976562500e+01,1.073400115966796875e+02,9.027048492431640625e+01,9.044091105461120605e-01,5.000000000000000000e+00,7.070404887199401855e-01,-2.504973113536834717e-01
7.716826629638671875e+01,1.174211578369140625e+02,6.548592376708984375e+01,6.421804428100585938e-01,4.400000000000000000e+01,1.122963428497314453e+00,1.148498415946960449e+00
5.907579421997070312e+01,6.527165222167968750e+01,5.944440841674804688e+01,7.988924384117126465e-01,2.200000000000000000e+01,9.780726432800292969e-01,4.730847477912902832e-01
4.939156723022460938e+01,5.683052444458007812e+01,4.428078842163085938e+01,8.890951275825500488e-01,1.000000000000000000e+00,6.177752614021301270e-01,-5.531920790672302246e-01
5.184408187866210938e+01,9.378800201416015625e+01,5.725198745727539062e+01,4.061177372932434082e-01,2.200000000000000000e+01,1.090001583099365234e+00,5.547634363174438477e-01
8.283409881591796875e+01,1.126185760498046875e+02,9.252374267578125000e+01,5.933715105056762695e-01,5.400000000000000000e+01,7.242203950881958008e-01,-3.277279734611511230e-01
1.124649353027343750e+02,1.235207366943359375e+02,1.060242538452148438e+02,9.012065529823303223e-01,1.400000000000000000e+01,8.573316931724548340e-01,-2.548688650131225586e-01
6.010141754150390625e+01,8.978926849365234375e+01,6.143170166015625000e+01,5.650268793106079102e-01,2.500000000000000000e+01,9.648172855377197266e-01,3.417104855179786682e-02
4.284870529174804688e+01,6.265410614013671875e+01,4.180078887939453125e+01,6.159760951995849609e-01,2.700000000000000000e+01,1.529073596000671387e+00,2.190768957138061523e+00
7.197785186767578125e+01,9.887007904052734375e+01,7.178344726562500000e+01,6.716738343238830566e-01,2.800000000000000000e+01,1.386070370674133301e+00,1.439979553222656250e+00
8.777455139160156250e+01,1.036856842041015625e+02,9.969580078125000000e+01,6.556506752967834473e-01,7.400000000000000000e+01,1.336416840553283691e+00,1.739875793457031250e+00
5.777918243408203125e+01,7.586011505126953125e+01,5.910132598876953125e+01,6.892744302749633789e-01,2.800000000000000000e+01,1.046139359474182129e+00,7.110080122947692871e-01
1.003877029418945312e+02,1.364380493164062500e+02,9.245285034179687500e+01,7.353214621543884277e-01,4.700000000000000000e+01,1.203598618507385254e+00,1.361326813697814941e+00
5.897872924804687500e+01,7.405506134033203125e+01,5.423563766479492188e+01,7.641957998275756836e-01,2.900000000000000000e+01,6.809591054916381836e-01,-4.449605941772460938e-01
7.388945007324218750e+01,9.625424957275390625e+01,8.299932861328125000e+01,5.543633103370666504e-01,4.400000000000000000e+01,1.135125398635864258e+00,8.398270010948181152e-01
7.880902862548828125e+01,1.088821258544921875e+02,7.670960998535156250e+01,6.958630681037902832e-01,5.900000000000000000e+01,1.362151026725769043e+00,1.824748873710632324e+00
8.457575988769531250e+01,1.146631011962890625e+02,8.617085266113281250e+01,6.729755401611328125e-01,7.100000000000000000e+01,1.233807206153869629e+00,1.085871577262878418e+00
5.933386230468750000e+01,1.244757843017578125e+02,8.012788391113281250e+01,3.970989584922790527e-01,3.700000000000000000e+01,9.266461730003356934e-01,3.643580973148345947e-01
4.800587081909179688e+01,5.589797973632812500e+01,4.278040695190429688e+01,9.368529915809631348e-01,1.000000000000000000e+00,5.198404788970947266e-01,-7.297660112380981445e-01
8.121978759765625000e+01,1.076372756958007812e+02,9.735382843017578125e+01,5.725494623184204102e-01,1.820000000000000000e+02,1.704732537269592285e+00,2.799637079238891602e+00
6.217359161376953125e+01,1.017367401123046875e+02,5.681309890747070312e+01,5.169419646263122559e-01,2.400000000000000000e+01,1.410435914993286133e+00,1.523213863372802734e+00
1.036513137817382812e+02,1.293275909423828125e+02,1.091473007202148438e+02,7.262867689132690430e-01,6.600000000000000000e+01,8.261213898658752441e-01,-1.103044524788856506e-01
9.252021026611328125e+01,1.053444213867187500e+02,1.043194885253906250e+02,7.329916954040527344e-01,4.600000000000000000e+01,6.125633120536804199e-01,-4.856354892253875732e-01
4.262525939941406250e+01,9.909930419921875000e+01,4.895006561279296875e+01,3.855714797973632812e-01,1.600000000000000000e+01,9.210670590400695801e-01,2.194310575723648071e-01
8.606064605712890625e+01,1.012022857666015625e+02,8.292269897460937500e+01,8.034530282020568848e-01,2.300000000000000000e+01,4.641841053962707520e-01,-8.163270354270935059e-01
nan,nan,nan,nan,nan,nan,nan
2.622116279602050781e+01,3.876389694213867188e+01,2.397723197937011719e+01,7.417582273483276367e-01,1.100000000000000000e+01,4.008108675479888916e-01,-9.125435352325439453e-01
1.127871246337890625e+02,1.293681488037109375e+02,1.039532546997070312e+02,8.951706886291503906e-01,5.000000000000000000e+00,5.513548254966735840e-01,-6.363360285758972168e-01
6.525115203857421875e+01,1.014604339599609375e+02,7.394328308105468750e+01,5.181282758712768555e-01,5.400000000000000000e+01,1.787282466888427734e+00,3.936702966690063477e+00
6.494799804687500000e+01,7.379017639160156250e+01,6.539282226562500000e+01,7.534682750701904297e-01,3.300000000000000000e+01,7.573779821395874023e-01,-2.389690876007080078e-01
4.886025238037109375e+01,7.487577819824218750e+01,4.330464172363281250e+01,6.141499876976013184e-01,1.400000000000000000e+01,7.457353472709655762e-01,-4.496588110923767090e-01
7.360458374023437500e+01,9.257418823242187500e+01,7.395770263671875000e+01,7.290952801704406738e-01,3.600000000000000000e+01,1.070633649826049805e+00,5.099772810935974121e-01
8.208522033691406250e+01,1.084207305908203125e+02,8.686092376708984375e+01,6.006810665130615234e-01,6.400000000000000000e+01,1.940033435821533203e+00,4.503620147705078125e+00
6.700330352783203125e+01,7.541431427001953125e+01,7.169381713867187500e+01,7.729066014289855957e-01,1.400000000000000000e+01,8.991150856018066406e-01,-7.870638370513916016e-02
5.444356536865234375e+01,7.400132751464843750e+01,6.100075912475585938e+01,5.865457057952880859e-01,1.000000000000000000e+01,9.510497450828552246e-01,6.751452386379241943e-02
1.112297973632812500e+02,1.179897766113281250e+02,1.100853805541992188e+02,8.743026852607727051e-01,1.200000000000000000e+01,3.422904908657073975e-01,-8.636624217033386230e-01
4.046462631225585938e+01,7.397566986083984375e+01,4.268402481079101562e+01,5.089038610458374023e-01,2.100000000000000000e+01,1.322468400001525879e+00,1.666506052017211914e+00
3.256698608398437500e+01,4.570034027099609375e+01,3.217798614501953125e+01,6.653354763984680176e-01,1.100000000000000000e+01,1.017616510391235352e+00,6.267668008804321289e-01
6.530966949462890625e+01,1.348295440673828125e+02,6.966957855224609375e+01,4.076417684555053711e-01,4.400000000000000000e+01,1.133114218711853027e+00,8.935052752494812012e-01
6.981375885009765625e+01,8.740753936767578125e+01,7.308621215820312500e+01,7.892783284187316895e-01,3.100000000000000000e+01,9.974482059478759766e-01,2.010012418031692505e-01
1.555363368988037109e+01,1.774238014221191406e+01,1.495724487304687500e+01,8.482142686843872070e-01,1.000000000000000000e+00,8.940508365631103516e-01,-1.482049971818923950e-01
8.284946441650390625e+01,1.056549148559570312e+02,8.667324829101562500e+01,6.902688741683959961e-01,4.000000000000000000e+01,1.423264980316162109e+00,2.330861330032348633e+00
4.105812072753906250e+01,5.021699523925781250e+01,4.320216369628906250e+01,7.286736369132995605e-01,1.200000000000000000e+01,7.926551699638366699e-01,9.871125966310501099e-02
8.937731933593750000e+01,1.062150192260742188e+02,8.611212921142578125e+01,7.981172800064086914e-01,5.100000000000000000e+01,1.086593747138977051e+00,7.936272621154785156e-01
7.032256317138671875e+01,7.702325439453125000e+01,6.852105712890625000e+01,8.963766694068908691e-01,9.000000000000000000e+00,5.973868370056152344e-01,-4.472703337669372559e-01
6.774974822998046875e+01,8.221250915527343750e+01,6.837493133544921875e+01,7.878059148788452148e-01,3.100000000000000000e+01,1.248180031776428223e+00,8.207015395164489746e-01
7.566032409667968750e+01,1.217804946899414062e+02,1.078824615478515625e+02,4.055199921131134033e-01,6.000000000000000000e+01,1.028753280639648438e+00,6.722478866577148438e-01
2.968302154541015625e+01,4.401660537719726562e+01,2.487882041931152344e+01,7.004048824310302734e-01,1.500000000000000000e+01,1.017141938209533691e+00,2.846978306770324707e-01
3.578937149047851562e+01,8.033108520507812500e+01,2.735553169250488281e+01,5.629546642303466797e-01,1.400000000000000000e+01,1.227289676666259766e+00,1.181393861770629883e+00
5.644152069091796875e+01,1.176761856079101562e+02,8.594082641601562500e+01,3.510101139545440674e-01,4.200000000000000000e+01,2.004100561141967773e+00,4.627768516540527344e+00
7.350071716308593750e+01,8.467623901367187500e+01,7.058750915527343750e+01,8.416980504989624023e-01,1.200000000000000000e+01,6.092001795768737793e-01,-5.990257859230041504e-01
7.319693756103515625e+01,8.523641204833984375e+01,7.710477447509765625e+01,7.972716689109802246e-01,4.000000000000000000e+01,9.258359074592590332e-01,2.881613671779632568e-01
6.187593460083007812e+01,7.441836547851562500e+01,5.997817611694335938e+01,7.780077457427978516e-01,4.000000000000000000e+01,1.142593741416931152e+00,8.198697566986083984e-01
3.931555557250976562e+01,5.132950210571289062e+01,3.616524505615234375e+01,7.872892618179321289e-01,1.500000000000000000e+01,1.072647809982299805e+00,7.043667435646057129e-01
6.531941223144531250e+01,8.887991333007812500e+01,7.057408905029296875e+01,6.071752309799194336e-01,2.200000000000000000e+01,1.027961254119873047e+00,3.472051918506622314e-01
6.920010375976562500e+01,1.253710250854492188e+02,6.959152221679687500e+01,4.849148988723754883e-01,3.700000000000000000e+01,9.726601243019104004e-01,2.640162408351898193e-01
5.318964385986328125e+01,1.313216705322265625e+02,6.108738327026367188e+01,3.888694345951080322e-01,2.200000000000000000e+01,1.536937713623046875e+00,1.936692595481872559e+00
1.082303237915039062e+01,2.165302848815917969e+01,5.779568672180175781e+00,8.761904835700988770e-01,1.000000000000000000e+00,8.172159194946289062e-01,-5.316695570945739746e-01
3.826519775390625000e+01,5.058846282958984375e+01,3.704505920410156250e+01,6.311745047569274902e-01,2.300000000000000000e+01,8.181354999542236328e-01,-1.528855562210083008e-01
1.061216430664062500e+02,1.271150436401367188e+02,1.059146804809570312e+02,7.555308938026428223e-01,3.700000000000000000e+01,9.168202877044677734e-01,8.275329321622848511e-02
6.680347442626953125e+01,1.211471176147460938e+02,6.208527755737304688e+01,5.040264725685119629e-01,7.300000000000000000e+01,1.306457638740539551e+00,1.588693737983703613e+00
6.392046356201171875e+01,1.309582672119140625e+02,7.203804016113281250e+01,4.221257567405700684e-01,5.100000000000000000e+01,1.202970504760742188e+00,1.186568975448608398e+00
1.146624221801757812e+02,1.202656173706054688e+02,1.126946487426757812e+02,9.349873065948486328e-01,3.000000000000000000e+00,6.116594076156616211e-01,-5.719544887542724609e-01
6.238824462890625000e+01,7.938502502441406250e+01,7.666208648681640625e+01,5.620518326759338379e-01,3.400000000000000000e+01,1.134016036987304688e+00,1.021112799644470215e+00
6.461386871337890625e+01,7.682472229003906250e+01,6.562346649169921875e+01,8.024963140487670898e-01,1.600000000000000000e+01,6.543292403221130371e-01,-4.036355316638946533e-01
3.774592590332031250e+01,4.645735168457031250e+01,3.701419448852539062e+01,7.690721750259399414e-01,9.000000000000000000e+00,9.644278287887573242e-01,2.689975127577781677e-02
5.181951522827148438e+01,9.862350463867187500e+01,4.661646270751953125e+01,5.642054677009582520e-01,1.400000000000000000e+01,8.946773409843444824e-01,3.672476857900619507e-02
6.214286422729492188e+01,1.267445068359375000e+02,5.564325332641601562e+01,4.893513917922973633e-01,4.100000000000000000e+01,1.245855927467346191e+00,1.085775256156921387e+00
nan,nan,nan,nan,nan,nan,nan
9.869287109375000000e+01,1.107812881469726562e+02,9.836805725097656250e+01,8.130513429641723633e-01,2.900000000000000000e+01,9.109384417533874512e-01,3.245876729488372803e-01
8.586809539794921875e+01,1.082843780517578125e+02,9.644655609130859375e+01,6.822572946548461914e-01,6.600000000000000000e+01,1.165099859237670898e+00,9.836191534996032715e-01
5.495565795898437500e+01,6.537617492675781250e+01,5.673565292358398438e+01,6.845598816871643066e-01,1.300000000000000000e+01,9.649607539176940918e-01,-1.668305881321430206e-02
7.629712677001953125e+01,1.428731384277343750e+02,8.258070373535156250e+01,4.976597428321838379e-01,3.600000000000000000e+01,1.168395042419433594e+00,8.604540228843688965e-01
7.310991668701171875e+01,9.186344146728515625e+01,7.611769866943359375e+01,6.832682490348815918e-01,3.800000000000000000e+01,1.090216040611267090e+00,7.073601484298706055e-01
6.724041748046875000e+01,1.017433624267578125e+02,7.046873474121093750e+01,5.281867980957031250e-01,2.000000000000000000e+01,8.926450610160827637e-01,1.329704672098159790e-01
5.493248367309570312e+01,6.254275894165039062e+01,5.134001922607421875e+01,8.751846551895141602e-01,1.300000000000000000e+01,5.785698890686035156e-01,-6.413373351097106934e-01
8.843930053710937500e+01,1.153912582397460938e+02,8.877571868896484375e+01,6.914678215980529785e-01,3.800000000000000000e+01,9.493495821952819824e-01,4.985978007316589355e-01
6.415904998779296875e+01,9.166732025146484375e+01,6.163628005981445312e+01,6.743846535682678223e-01,3.200000000000000000e+01,9.832400083541870117e-01,3.101042807102203369e-01
9.370983123779296875e+01,1.079930038452148438e+02,9.432643890380859375e+01,7.520444989204406738e-01,9.100000000000000000e+01,1.190208077430725098e+00,1.076678752899169922e+00
4.863824844360351562e+01,5.857684326171875000e+01,4.677663421630859375e+01,8.046773672103881836e-01,6.000000000000000000e+00,3.918848931789398193e-01,-7.780768871307373047e-01
7.619692993164062500e+01,8.740521240234375000e+01,7.362641906738281250e+01,8.469539284706115723e-01,1.600000000000000000e+01,7.516773343086242676e-01,-3.482540845870971680e-01
6.711722564697265625e+01,7.548278045654296875e+01,6.187453079223632812e+01,8.650366663932800293e-01,6.000000000000000000e+00,4.882514476776123047e-01,-8.181585669517517090e-01
6.751442718505859375e+01,7.906367492675781250e+01,6.439573669433593750e+01,8.143767118453979492e-01,1.000000000000000000e+01,8.871715068817138672e-01,-4.540025070309638977e-02
6.931959533691406250e+01,9.966787719726562500e+01,6.994413757324218750e+01,6.552083492279052734e-01,2.500000000000000000e+01,9.921278357505798340e-01,4.376652240753173828e-01
5.497882080078125000e+01,7.207807922363281250e+01,5.281713104248046875e+01,6.080942749977111816e-01,1.700000000000000000e+01,8.721585273742675781e-01,-1.389362569898366928e-02
9.153096008300781250e+01,9.869171905517578125e+01,8.789297485351562500e+01,9.192512035369873047e-01,6.000000000000000000e+00,6.971247196197509766e-01,-4.906850159168243408e-01
1.234479827880859375e+02,1.349034881591796875e+02,1.200337295532226562e+02,9.077051281929016113e-01,1.700000000000000000e+01,4.946379661560058594e-01,-5.591288805007934570e-01
8.825194549560546875e+01,1.081568527221679688e+02,8.309313964843750000e+01,7.998169660568237305e-01,6.400000000000000000e+01,7.754297256469726562e-01,4.729566723108291626e-02
7.562666320800781250e+01,8.885540771484375000e+01,7.761914062500000000e+01,7.416212558746337891e-01,3.400000000000000000e+01,9.280235171318054199e-01,1.774693466722965240e-02
6.911725616455078125e+01,1.001460418701171875e+02,5.976544570922851562e+01,6.737295985221862793e-01,4.400000000000000000e+01,9.631112813949584961e-01,6.198062300682067871e-01
5.383208465576171875e+01,7.441551208496093750e+01,5.264903640747070312e+01,6.066098213195800781e-01,2.300000000000000000e+01,9.035164713859558105e-01,5.548276901245117188e-01
5.341656875610351562e+01,6.769953918457031250e+01,5.260031890869140625e+01,7.843891978263854980e-01,1.300000000000000000e+01,8.681535720825195312e-01,2.184161171317100525e-02
8.002746582031250000e+01,1.041834030151367188e+02,8.815875244140625000e+01,5.889239907264709473e-01,4.600000000000000000e+01,9.554756879806518555e-01,2.953384816646575928e-01
6.181417083740234375e+01,7.598044586181640625e+01,6.232427978515625000e+01,7.111374139785766602e-01,5.200000000000000000e+01,1.129900336265563965e+00,8.508366346359252930e-01
2.609948539733886719e+01,4.295236206054687500e+01,2.482341766357421875e+01,6.264637112617492676e-01,9.000000000000000000e+00,8.824203014373779297e-01,-2.093525379896163940e-01
5.363066482543945312e+01,7.352361297607421875e+01,5.554057693481445312e+01,6.136919260025024414e-01,2.500000000000000000e+01,1.072212815284729004e+00,6.257730722427368164e-01
4.852030563354492188e+01,5.690526580810546875e+01,4.235365295410156250e+01,9.199004769325256348e-01,1.000000000000000000e+00,5.491698980331420898e-01,-6.897011399269104004e-01
6.314892196655273438e+01,7.667581176757812500e+01,6.592894744873046875e+01,7.147421240806579590e-01,1.700000000000000000e+01,1.100206971168518066e+00,7.295849323272705078e-01
3.272299575805664062e+01,1.105625610351562500e+02,3.737649917602539062e+01,2.643822729587554932e-01,2.200000000000000000e+01,8.366208672523498535e-01,-2.472689449787139893e-01
6.983199310302734375e+01,9.830360412597656250e+01,6.615835571289062500e+01,6.502546668052673340e-01,2.500000000000000000e+01,1.240456461906433105e+00,1.030276417732238770e+00
7.138280487060546875e+01,1.208178482055664062e+02,7.014723968505859375e+01,5.784072875976562500e-01,2.900000000000000000e+01,9.812732934951782227e-01,6.235343217849731445e-01
9.149617767333984375e+01,9.659413146972656250e+01,9.096406555175781250e+01,8.934637904167175293e-01,1.200000000000000000e+01,5.239312052726745605e-01,-3.730676174163818359e-01
8.686321258544921875e+01,9.626394653320312500e+01,8.152767181396484375e+01,9.260821938514709473e-01,4.000000000000000000e+00,5.798922181129455566e-01,-6.563546061515808105e-01
9.082575988769531250e+01,9.625312805175781250e+01,8.807450103759765625e+01,9.261006116867065430e-01,1.000000000000000000e+00,5.719553232192993164e-01,-6.138961315155029297e-01
8.868370819091796875e+01,1.048855743408203125e+02,8.359857177734375000e+01,8.073454499244689941e-01,3.200000000000000000e+01,7.927702069282531738e-01,-1.582879871129989624e-01
8.032918548583984375e+01,9.936013793945312500e+01,7.524396514892578125e+01,7.679951786994934082e-01,2.700000000000000000e+01,8.656352162361145020e-01,2.057782411575317383e-01
5.594303131103515625e+01,7.695327758789062500e+01,5.276106262207031250e+01,6.814527511596679688e-01,3.400000000000000000e+01,7.651193141937255859e-01,-1.419333070516586304e-01
7.203974151611328125e+01,1.087997131347656250e+02,7.426804351806640625e+01,6.252492666244506836e-01,4.800000000000000000e+01,1.111367344856262207e+00,8.466736078262329102e-01
6.914488220214843750e+01,1.110399398803710938e+02,7.687237548828125000e+01,4.580944180488586426e-01,4.000000000000000000e+01,1.118690490722656250e+00,1.014191508293151855e+00
9.291844177246093750e+01,1.040760269165039062e+02,8.753629302978515625e+01,8.460386991500854492e-01,1.800000000000000000e+01,7.972961068153381348e-01,-2.905189394950866699e-01
8.774553680419921875e+01,1.163745117187500000e+02,9.226880645751953125e+01,6.851348280906677246e-01,5.300000000000000000e+01,1.368480563163757324e+00,1.668751597404479980e+00
4.896437454223632812e+01,6.881264495849609375e+01,5.357038497924804688e+01,6.035256385803222656e-01,1.200000000000000000e+01,6.533203721046447754e-01,-6.010661125183105469e-01
5.418570327758789062e+01,6.105644226074218750e+01,5.061025619506835938e+01,8.738158345222473145e-01,2.000000000000000000e+00,4.888529181480407715e-01,-8.386887907981872559e-01
3.548568725585937500e+01,4.085497283935546875e+01,3.846183776855468750e+01,7.261380553245544434e-01,1.200000000000000000e+01,9.919994473457336426e-01,1.939670592546463013e-01
1.011961746215820312e+02,1.339624633789062500e+02,1.081208877563476562e+02,6.661421060562133789e-01,1.000000000000000000e+02,1.022377014160156250e+00,5.972019433975219727e-01
3.938027191162109375e+01,5.762386322021484375e+01,3.709312438964843750e+01,6.471838355064392090e-01,1.700000000000000000e+01,8.543410897254943848e-01,2.844095826148986816e-01
5.792224121093750000e+01,6.703556823730468750e+01,5.176737213134765625e+01,8.860120773315429688e-01,5.000000000000000000e+00,6.905174255371093750e-01,-4.437142312526702881e-01
4.600135040283203125e+01,5.268228912353515625e+01,4.409514617919921875e+01,8.647242188453674316e-01,8.000000000000000000e+00,6.822459697723388672e-01,-6.429222822189331055e-01
8.301067352294921875e+01,1.050052642822265625e+02,9.643630981445312500e+01,6.309898495674133301e-01,7.200000000000000000e+01,1.005351305007934570e+00,4.744580388069152832e-01
6.095336914062500000e+01,7.589089965820312500e+01,6.655889129638671875e+01,6.016494631767272949e-01,2.700000000000000000e+01,7.486192584037780762e-01,-2.730679512023925781e-01
1.246590881347656250e+02,1.377342987060546875e+02,1.167646331787109375e+02,9.191204309463500977e-01,1.500000000000000000e+01,6.539602875709533691e-01,-4.917034506797790527e-01
9.168384552001953125e+01,1.148848419189453125e+02,8.573728179931640625e+01,7.585889697074890137e-01,1.400000000000000000e+01,5.858206748962402344e-01,-5.190861821174621582e-01
7.472903442382812500e+01,1.006421890258789062e+02,8.654026031494140625e+01,6.695160865783691406e-01,4.500000000000000000e+01,1.234425067901611328e+00,1.214578151702880859e+00
6.141120147705078125e+01,1.077990722656250000e+02,7.092987060546875000e+01,4.709061980247497559e-01,3.200000000000000000e+01,9.111264348030090332e-01,1.717204153537750244e-01
6.790930175781250000e+01,8.108246612548828125e+01,6.423801422119140625e+01,8.359104394912719727e-01,1.900000000000000000e+01,8.699114918708801270e-01,-1.358858644962310791e-01
4.545841979980468750e+01,8.370341491699218750e+01,4.507430267333984375e+01,5.006169080734252930e-01,1.600000000000000000e+01,1.149164199829101562e+00,1.047816276550292969e+00
4.451023101806640625e+01,6.743651580810546875e+01,4.800856399536132812e+01,5.014501810073852539e-01,3.400000000000000000e+01,1.505735039710998535e+00,2.371017932891845703e+00
7.358728027343750000e+01,9.282937622070312500e+01,7.446360778808593750e+01,7.619132995605468750e-01,7.400000000000000000e+01,1.525654554367065430e+00,1.840065479278564453e+00
4.063731765747070312e+01,4.634327316284179688e+01,4.349761199951171875e+01,6.973118185997009277e-01,1.000000000000000000e+01,9.940276741981506348e-01,1.796866767108440399e-02
4.541638565063476562e+01,5.052500152587890625e+01,4.362890625000000000e+01,8.709677457809448242e-01,3.000000000000000000e+00,6.937553286552429199e-01,-4.035258889198303223e-01
2.827710151672363281e+01,3.293983840942382812e+01,2.674014663696289062e+01,8.113695383071899414e-01,2.000000000000000000e+00,8.051526546478271484e-01,-2.064054757356643677e-01
9.182261657714843750e+01,1.109225311279296875e+02,8.959878540039062500e+01,7.726052999496459961e-01,3.300000000000000000e+01,9.871552586555480957e-01,3.926900923252105713e-01
4.631855773925781250e+01,7.205041503906250000e+01,4.761452865600585938e+01,5.342422127723693848e-01,2.800000000000000000e+01,1.074624776840209961e+00,8.914211988449096680e-01
