level_equivalent_diameter,level_major_axis_length,level_minor_axis_length,level_solidity,nodes,distmap-skew,distmap-kurt
9.358747100830078125e+01,1.036621780395507812e+02,9.886022186279296875e+01,8.125442862510681152e-01,2.900000000000000000e+01,7.558295726776123047e-01,-2.830968499183654785e-01
4.299702072143554688e+01,6.709136199951171875e+01,5.846609497070312500e+01,4.467692375183105469e-01,1.600000000000000000e+01,7.358409166336059570e-01,-2.012670338153839111e-01
3.343507766723632812e+01,5.936770629882812500e+01,3.775300979614257812e+01,4.135656952857971191e-01,1.500000000000000000e+01,1.069108963012695312e+00,9.091253876686096191e-01
7.373420715332031250e+01,8.967507171630859375e+01,7.062860870361328125e+01,6.669790744781494141e-01,2.000000000000000000e+01,1.141685128211975098e+00,6.971039772033691406e-01
2.867948341369628906e+01,5.681652832031250000e+01,3.299748992919921875e+01,3.576965630054473877e-01,1.200000000000000000e+01,8.838613629341125488e-01,4.866341874003410339e-02
1.037311325073242188e+02,1.196099548339843750e+02,9.988063812255859375e+01,7.893704175949096680e-01,2.400000000000000000e+01,6.335212588310241699e-01,-4.509794712066650391e-01
8.264944458007812500e+01,1.025488052368164062e+02,9.545810699462890625e+01,6.758629083633422852e-01,4.200000000000000000e+01,1.121792912483215332e+00,9.641004800796508789e-01
7.160541534423828125e+01,8.333981323242187500e+01,7.820748901367187500e+01,7.772631049156188965e-01,3.000000000000000000e+01,1.026002883911132812e+00,9.556645154953002930e-01
3.897402572631835938e+01,8.980268859863281250e+01,5.748964309692382812e+01,3.532721400260925293e-01,2.300000000000000000e+01,8.636076450347900391e-01,-1.861933916807174683e-01
4.249063110351562500e+01,6.058997344970703125e+01,3.757474136352539062e+01,7.710712552070617676e-01,1.500000000000000000e+01,1.117600917816162109e+00,9.467604756355285645e-01
9.689617156982421875e+01,1.042480468750000000e+02,9.430026245117187500e+01,8.920880556106567383e-01,2.300000000000000000e+01,7.533981204032897949e-01,-2.591913044452667236e-01
1.060496368408203125e+02,1.337843780517578125e+02,1.056258544921875000e+02,7.332724332809448242e-01,4.200000000000000000e+01,7.576266527175903320e-01,-2.132582068443298340e-01
5.859972000122070312e+01,6.418329620361328125e+01,5.908607101440429688e+01,8.067603707313537598e-01,1.500000000000000000e+01,7.627727985382080078e-01,-5.536462068557739258e-01
1.020731048583984375e+02,1.263659515380859375e+02,9.657342529296875000e+01,7.943888902664184570e-01,5.800000000000000000e+01,7.972391843795776367e-01,-3.496685624122619629e-02
1.010198745727539062e+02,1.093994216918945312e+02,9.957297515869140625e+01,8.730936646461486816e-01,2.300000000000000000e+01,5.245094895362854004e-01,-5.512639880180358887e-01
1.015353164672851562e+02,1.243826599121093750e+02,1.159096603393554688e+02,6.550440788269042969e-01,7.400000000000000000e+01,1.099792003631591797e+00,6.396232247352600098e-01
1.166222305297851562e+02,1.302588348388671875e+02,1.175160751342773438e+02,8.077126741409301758e-01,2.000000000000000000e+01,7.732700109481811523e-01,-1.083319336175918579e-01
4.503632354736328125e+01,7.224623107910156250e+01,5.599145889282226562e+01,4.906067252159118652e-01,1.900000000000000000e+01,1.220263361930847168e+00,8.752828240394592285e-01
6.768394470214843750e+01,1.033350906372070312e+02,6.828063964843750000e+01,5.845654010772705078e-01,3.500000000000000000e+01,8.989858627319335938e-01,2.188278548419475555e-02
4.048035812377929688e+01,4.855563354492187500e+01,3.774987411499023438e+01,8.130132555961608887e-01,4.000000000000000000e+00,6.607857346534729004e-01,-4.657097756862640381e-01
7.646382141113281250e+01,9.412712860107421875e+01,7.705519866943359375e+01,7.453335523605346680e-01,5.500000000000000000e+01,1.217464566230773926e+00,1.592951655387878418e+00
7.245389556884765625e+01,9.320842742919921875e+01,8.245847320556640625e+01,6.294656395912170410e-01,5.600000000000000000e+01,1.150698065757751465e+00,1.228634357452392578e+00
1.325545406341552734e+01,1.903414916992187500e+01,9.736618995666503906e+00,9.787234067916870117e-01,1.000000000000000000e+00,5.545327663421630859e-01,-7.669217586517333984e-01
6.599812316894531250e+01,9.147905731201171875e+01,6.199486923217773438e+01,6.264420151710510254e-01,1.700000000000000000e+01,9.296999573707580566e-01,4.520452930592000484e-04
8.047962188720703125e+01,1.076525344848632812e+02,7.882874298095703125e+01,6.793536543846130371e-01,2.600000000000000000e+01,9.606836438179016113e-01,4.093804359436035156e-01
7.732485198974609375e+01,1.141997375488281250e+02,8.348816680908203125e+01,5.593139529228210449e-01,3.600000000000000000e+01,1.087253332138061523e+00,8.509445786476135254e-01
3.958987045288085938e+01,4.325241470336914062e+01,3.936263656616210938e+01,8.614415526390075684e-01,3.000000000000000000e+00,5.555966496467590332e-01,-6.991278529167175293e-01
6.088021469116210938e+01,7.351117706298828125e+01,5.925391769409179688e+01,7.692917585372924805e-01,1.500000000000000000e+01,1.127555966377258301e+00,5.302593708038330078e-01
6.105772018432617188e+01,6.882975006103515625e+01,6.397220611572265625e+01,7.367891073226928711e-01,2.000000000000000000e+01,1.013241767883300781e+00,7.152849435806274414e-02
2.461832618713378906e+01,3.260303878784179688e+01,2.476005554199218750e+01,7.083333134651184082e-01,1.000000000000000000e+01,6.585881114006042480e-01,-5.876930356025695801e-01
6.279508590698242188e+01,9.090475463867187500e+01,7.257662963867187500e+01,5.908050537109375000e-01,3.500000000000000000e+01,1.461200714111328125e+00,1.855549335479736328e+00
5.120156478881835938e+01,7.402552795410156250e+01,4.563285446166992188e+01,6.851913332939147949e-01,2.400000000000000000e+01,7.857134938240051270e-01,9.129273146390914917e-02
6.136972045898437500e+01,7.487324523925781250e+01,6.652622985839843750e+01,7.318159341812133789e-01,1.100000000000000000e+01,9.421049356460571289e-01,4.650720655918121338e-01
5.943035125732421875e+01,7.166004943847656250e+01,6.027004623413085938e+01,7.201454043388366699e-01,3.000000000000000000e+01,9.955858588218688965e-01,4.111756086349487305e-01
7.466938018798828125e+01,1.152619552612304688e+02,9.520989227294921875e+01,4.808917343616485596e-01,3.600000000000000000e+01,9.863591790199279785e-01,4.101701080799102783e-01
3.637163543701171875e+01,4.769380950927734375e+01,3.378681182861328125e+01,7.116438150405883789e-01,1.500000000000000000e+01,1.174861192703247070e+00,7.559573650360107422e-01
6.669857025146484375e+01,1.040074615478515625e+02,7.974932861328125000e+01,5.412858128547668457e-01,2.600000000000000000e+01,1.294009089469909668e+00,1.497285723686218262e+00
2.850134849548339844e+01,7.840884399414062500e+01,2.792469787597656250e+01,3.596392273902893066e-01,1.400000000000000000e+01,8.338318467140197754e-01,-1.079204007983207703e-01
5.311778259277343750e+01,8.700737762451171875e+01,5.361700057983398438e+01,5.273679494857788086e-01,2.600000000000000000e+01,1.050119161605834961e+00,4.392289221286773682e-01
3.199507141113281250e+01,3.341631698608398438e+01,3.182656860351562500e+01,9.425556659698486328e-01,1.000000000000000000e+00,5.921055674552917480e-01,-6.001636981964111328e-01
4.317432785034179688e+01,5.261732101440429688e+01,4.396203231811523438e+01,6.014790534973144531e-01,1.300000000000000000e+01,8.171126246452331543e-01,-2.088322788476943970e-01
6.230656051635742188e+01,7.210347747802734375e+01,5.852699279785156250e+01,8.200645446777343750e-01,1.400000000000000000e+01,8.857280611991882324e-01,1.722016744315624237e-02
5.391480255126953125e+01,7.426705932617187500e+01,4.584669494628906250e+01,7.880566120147705078e-01,6.000000000000000000e+00,7.151954174041748047e-01,-5.820752978324890137e-01
1.230192031860351562e+02,1.321130676269531250e+02,1.271722335815429688e+02,8.226743936538696289e-01,2.000000000000000000e+01,8.815588951110839844e-01,1.081428863108158112e-02
5.562348556518554688e+01,6.341876220703125000e+01,5.933085632324218750e+01,7.176609635353088379e-01,6.000000000000000000e+00,7.167657613754272461e-01,-4.753775298595428467e-01
8.350006103515625000e+01,1.110851440429687500e+02,7.888702392578125000e+01,6.787307858467102051e-01,2.800000000000000000e+01,1.213589191436767578e+00,8.457499146461486816e-01
7.431899261474609375e+01,1.194312286376953125e+02,8.664477539062500000e+01,4.936838448047637939e-01,3.500000000000000000e+01,7.196398377418518066e-01,-3.493570983409881592e-01
6.742950439453125000e+01,1.028039932250976562e+02,8.531978607177734375e+01,4.779815375804901123e-01,2.400000000000000000e+01,8.835924863815307617e-01,3.184449076652526855e-01
1.208209075927734375e+02,1.366343231201171875e+02,1.353501892089843750e+02,8.038280606269836426e-01,1.030000000000000000e+02,9.617967009544372559e-01,1.455477029085159302e-01
1.067616043090820312e+02,1.231518554687500000e+02,1.084978790283203125e+02,8.047465085983276367e-01,5.100000000000000000e+01,9.569271802902221680e-01,1.828174740076065063e-01
7.171202850341796875e+01,9.032397460937500000e+01,7.055984497070312500e+01,7.146142721176147461e-01,5.000000000000000000e+01,1.411771297454833984e+00,2.003772974014282227e+00
4.476694107055664062e+01,6.935202026367187500e+01,4.224742889404296875e+01,5.593461394309997559e-01,1.600000000000000000e+01,1.156072616577148438e+00,1.004818081855773926e+00
9.229975891113281250e+01,1.185608291625976562e+02,9.083232116699218750e+01,5.977843403816223145e-01,6.100000000000000000e+01,7.555482983589172363e-01,-2.296168208122253418e-01
2.653491020202636719e+01,3.974950027465820312e+01,2.032032203674316406e+01,7.669903039932250977e-01,4.000000000000000000e+00,5.996577143669128418e-01,-7.219499349594116211e-01
7.120421600341796875e+01,8.648406982421875000e+01,7.444315338134765625e+01,6.804511547088623047e-01,2.900000000000000000e+01,8.227350115776062012e-01,4.971835762262344360e-02
8.770199584960937500e+01,1.412061004638671875e+02,9.416428375244140625e+01,5.225778818130493164e-01,1.580000000000000000e+02,1.541106104850769043e+00,2.535175561904907227e+00
3.282012557983398438e+01,5.641304779052734375e+01,4.577399063110351562e+01,3.934883773326873779e-01,1.300000000000000000e+01,7.958211898803710938e-01,-2.744068205356597900e-01
1.025398101806640625e+02,1.355391845703125000e+02,1.023239669799804688e+02,7.059929966926574707e-01,5.000000000000000000e+01,8.515060544013977051e-01,1.118056103587150574e-01
9.593213653564453125e+01,1.353456878662109375e+02,1.083065338134765625e+02,6.106277108192443848e-01,9.700000000000000000e+01,1.446673750877380371e+00,2.493997573852539062e+00
1.131365432739257812e+02,1.262737045288085938e+02,1.089811782836914062e+02,8.374708294868469238e-01,1.000000000000000000e+01,6.615577936172485352e-01,-3.014476001262664795e-01
3.185548400878906250e+01,5.043085861206054688e+01,2.642439079284667969e+01,6.742808818817138672e-01,8.000000000000000000e+00,7.222838997840881348e-01,-2.845886349678039551e-01
3.544978713989257812e+01,5.326344680786132812e+01,3.041461753845214844e+01,7.034925222396850586e-01,1.100000000000000000e+01,8.390405774116516113e-01,-2.904359400272369385e-01
7.096240234375000000e+01,7.539093780517578125e+01,7.119910430908203125e+01,8.629718422889709473e-01,1.100000000000000000e+01,7.808248996734619141e-01,-2.216004431247711182e-01
5.234511947631835938e+01,7.053983306884765625e+01,5.765047454833984375e+01,5.862162709236145020e-01,3.400000000000000000e+01,9.062227606773376465e-01,1.817920506000518799e-01
9.814304351806640625e+01,1.297621612548828125e+02,9.853069305419921875e+01,7.246862649917602539e-01,5.500000000000000000e+01,1.150698781013488770e+00,1.116995573043823242e+00
7.356997680664062500e+01,9.405088043212890625e+01,7.293488311767578125e+01,7.109884619712829590e-01,2.800000000000000000e+01,8.325234055519104004e-01,3.781467676162719727e-02
5.803204727172851562e+01,6.609177398681640625e+01,5.805867767333984375e+01,7.907324433326721191e-01,1.400000000000000000e+01,7.307074069976806641e-01,-2.796685099601745605e-01
3.764459609985351562e+01,6.065821075439453125e+01,4.977132415771484375e+01,4.811932444572448730e-01,1.100000000000000000e+01,1.393089294433593750e+00,1.618285655975341797e+00
8.803527069091796875e+01,1.233401489257812500e+02,8.463011169433593750e+01,6.478978395462036133e-01,4.900000000000000000e+01,1.191537380218505859e+00,9.545298814773559570e-01
5.803204727172851562e+01,8.490808868408203125e+01,6.221845626831054688e+01,6.178463101387023926e-01,3.000000000000000000e+01,7.094016075134277344e-01,-2.313790619373321533e-01
8.600885009765625000e+01,1.106206741333007812e+02,9.230801391601562500e+01,5.653951168060302734e-01,3.200000000000000000e+01,7.926071286201477051e-01,1.126620620489120483e-01
1.938054847717285156e+01,2.322386932373046875e+01,1.728391838073730469e+01,9.190031290054321289e-01,1.000000000000000000e+00,7.102947831153869629e-01,-3.823895454406738281e-01
8.506362152099609375e+01,9.401550292968750000e+01,8.707744598388671875e+01,7.568251490592956543e-01,1.700000000000000000e+01,8.040533065795898438e-01,1.915469914674758911e-01
2.667847251892089844e+01,3.506534576416015625e+01,2.436832237243652344e+01,7.326343655586242676e-01,6.000000000000000000e+00,7.229173183441162109e-01,-2.912654280662536621e-01
5.227209472656250000e+01,7.804243469238281250e+01,5.759002304077148438e+01,5.724192857742309570e-01,1.400000000000000000e+01,8.498082160949707031e-01,-9.335410594940185547e-02
5.402096939086914062e+01,5.699546813964843750e+01,5.462312316894531250e+01,8.340611457824707031e-01,7.000000000000000000e+00,6.732590794563293457e-01,-5.944258570671081543e-01
7.164096832275390625e+01,8.845655822753906250e+01,7.043457794189453125e+01,6.629934310913085938e-01,3.100000000000000000e+01,8.342224359512329102e-01,-1.292730718851089478e-01
9.770095825195312500e+01,1.081020431518554688e+02,9.743688201904296875e+01,7.744034528732299805e-01,2.900000000000000000e+01,7.521175146102905273e-01,-1.833496540784835815e-01
7.553401184082031250e+01,1.123444213867187500e+02,9.317205810546875000e+01,5.215316414833068848e-01,7.300000000000000000e+01,1.034240841865539551e+00,5.020268559455871582e-01
3.642410659790039062e+01,9.667123413085937500e+01,5.979623413085937500e+01,3.427631556987762451e-01,2.200000000000000000e+01,7.310170531272888184e-01,-3.712483346462249756e-01
5.799912643432617188e+01,7.392174530029296875e+01,5.494961547851562500e+01,7.218579053878784180e-01,2.800000000000000000e+01,1.144374966621398926e+00,1.238941907882690430e+00
7.705268096923828125e+01,1.049292755126953125e+02,8.022418212890625000e+01,5.169050097465515137e-01,3.300000000000000000e+01,1.205904364585876465e+00,1.077376484870910645e+00
5.708081817626953125e+01,8.337492370605468750e+01,5.902137374877929688e+01,5.708231329917907715e-01,2.900000000000000000e+01,8.630931973457336426e-01,1.459247320890426636e-01
6.535838317871093750e+01,9.605081939697265625e+01,6.669013977050781250e+01,6.239538788795471191e-01,3.000000000000000000e+01,6.567723751068115234e-01,-4.514719843864440918e-01
6.181417083740234375e+01,7.361122894287109375e+01,5.923936843872070312e+01,7.523188591003417969e-01,1.300000000000000000e+01,8.151251673698425293e-01,-1.061225030571222305e-02
8.198433685302734375e+01,8.947657012939453125e+01,8.212477111816406250e+01,8.262639045715332031e-01,2.700000000000000000e+01,7.278537750244140625e-01,-3.023709654808044434e-01
7.906710052490234375e+01,8.926321411132812500e+01,7.361929321289062500e+01,8.859617710113525391e-01,7.000000000000000000e+00,7.215912938117980957e-01,-4.237489104270935059e-01
8.765116882324218750e+01,1.077530670166015625e+02,8.504368591308593750e+01,7.352260351181030273e-01,3.300000000000000000e+01,7.470809817314147949e-01,-3.932785987854003906e-02
5.839294052124023438e+01,1.080000686645507812e+02,7.162152099609375000e+01,4.761735498905181885e-01,3.000000000000000000e+01,1.051278948783874512e+00,9.017678499221801758e-01
7.064771270751953125e+01,8.619905853271484375e+01,6.931686401367187500e+01,7.151979804039001465e-01,1.400000000000000000e+01,1.051059246063232422e+00,2.219497710466384888e-01
8.615675354003906250e+01,1.163493652343750000e+02,8.744263458251953125e+01,6.391842961311340332e-01,3.800000000000000000e+01,1.097956299781799316e+00,7.938069701194763184e-01
9.816250610351562500e+01,1.056339492797851562e+02,1.045870819091796875e+02,7.402191162109375000e-01,9.000000000000000000e+00,6.641093492507934570e-01,-5.279759168624877930e-01
6.555290222167968750e+01,8.406973266601562500e+01,5.775490188598632812e+01,7.883672118186950684e-01,1.800000000000000000e+01,1.197259426116943359e+00,1.029165625572204590e+00
9.995554351806640625e+01,1.244976348876953125e+02,1.051884918212890625e+02,6.729268431663513184e-01,9.800000000000000000e+01,1.014769434928894043e+00,6.025121808052062988e-01
1.091732330322265625e+02,1.316479034423828125e+02,1.066420211791992188e+02,7.793689370155334473e-01,7.200000000000000000e+01,9.936830997467041016e-01,5.106592178344726562e-01
5.921572113037109375e+01,8.584784698486328125e+01,4.884555435180664062e+01,7.551411986351013184e-01,7.000000000000000000e+00,6.666967868804931641e-01,-5.346238017082214355e-01
3.173535156250000000e+01,4.118133926391601562e+01,2.777801895141601562e+01,7.441204190254211426e-01,7.000000000000000000e+00,8.870033025741577148e-01,-1.702288240194320679e-01
3.658106994628906250e+01,6.150671005249023438e+01,4.718912506103515625e+01,3.520938158035278320e-01,1.300000000000000000e+01,9.493832588195800781e-01,-6.302962452173233032e-02
7.273451995849609375e+01,8.353717041015625000e+01,7.162465667724609375e+01,7.664637565612792969e-01,3.000000000000000000e+01,7.739980816841125488e-01,-1.774558573961257935e-01
8.180554199218750000e+01,9.584449005126953125e+01,8.310720062255859375e+01,6.445916295051574707e-01,3.000000000000000000e+01,1.297788619995117188e+00,1.394774436950683594e+00
1.043430480957031250e+02,1.138563232421875000e+02,1.110382003784179688e+02,7.234348654747009277e-01,2.500000000000000000e+01,8.663772940635681152e-01,1.137787401676177979e-01
1.127532577514648438e+02,1.318088684082031250e+02,1.019188995361328125e+02,8.619647622108459473e-01,1.800000000000000000e+01,3.563720881938934326e-01,-8.160431981086730957e-01
5.864315795898437500e+01,7.203209686279296875e+01,6.831285858154296875e+01,6.026327610015869141e-01,2.600000000000000000e+01,1.067906141281127930e+00,5.175166130065917969e-01
7.191591644287109375e+01,1.013242187500000000e+02,8.025017547607421875e+01,5.381557941436767578e-01,4.600000000000000000e+01,9.975998997688293457e-01,5.330492258071899414e-01
5.887068939208984375e+01,7.103909301757812500e+01,5.348704528808593750e+01,8.012952804565429688e-01,1.300000000000000000e+01,6.830901503562927246e-01,-3.984918594360351562e-01
8.199210357666015625e+01,1.053153305053710938e+02,7.475403594970703125e+01,7.914855480194091797e-01,1.700000000000000000e+01,6.510140299797058105e-01,-4.166195988655090332e-01
7.566873931884765625e+01,1.251993789672851562e+02,8.845513916015625000e+01,4.325702190399169922e-01,3.600000000000000000e+01,9.893032908439636230e-01,3.215922713279724121e-01
6.214286422729492188e+01,1.047364654541015625e+02,7.112268829345703125e+01,4.663284122943878174e-01,4.400000000000000000e+01,1.854592680931091309e+00,4.008922100067138672e+00
5.027305984497070312e+01,6.128950500488281250e+01,4.691764450073242188e+01,7.997582554817199707e-01,7.000000000000000000e+00,8.351602554321289062e-01,-2.231391221284866333e-01
4.150533676147460938e+01,8.913884735107421875e+01,4.933995437622070312e+01,3.182032108306884766e-01,2.000000000000000000e+01,7.585189342498779297e-01,-1.815771311521530151e-01
7.341405487060546875e+01,8.374362182617187500e+01,7.302301788330078125e+01,8.072082400321960449e-01,2.800000000000000000e+01,9.153566956520080566e-01,1.273312270641326904e-01
6.879412078857421875e+01,9.136813354492187500e+01,7.096282958984375000e+01,6.564818024635314941e-01,4.100000000000000000e+01,8.058997392654418945e-01,-5.237964913249015808e-02
2.495223617553710938e+01,3.205044937133789062e+01,1.979136276245117188e+01,9.106145501136779785e-01,2.000000000000000000e+00,5.068581104278564453e-01,-8.075613379478454590e-01
4.014873886108398438e+01,6.112354278564453125e+01,3.112693786621093750e+01,7.132394313812255859e-01,1.400000000000000000e+01,9.526708722114562988e-01,5.133402943611145020e-01
5.894633865356445312e+01,9.292849731445312500e+01,6.361882019042968750e+01,5.094268918037414551e-01,2.800000000000000000e+01,9.833486080169677734e-01,6.401317715644836426e-01
4.500804519653320312e+01,6.459984588623046875e+01,3.739307403564453125e+01,8.201031088829040527e-01,5.000000000000000000e+00,1.043927192687988281e+00,4.761915206909179688e-01
6.291662597656250000e+01,1.087541885375976562e+02,7.298710632324218750e+01,4.098879396915435791e-01,4.100000000000000000e+01,1.105715990066528320e+00,1.141361117362976074e+00
5.887068939208984375e+01,8.456010437011718750e+01,6.882617950439453125e+01,5.448358654975891113e-01,3.800000000000000000e+01,1.216193556785583496e+00,1.459562182426452637e+00
6.038673782348632812e+01,6.858051300048828125e+01,5.586095428466796875e+01,8.847698569297790527e-01,1.200000000000000000e+01,6.532429456710815430e-01,-4.596668183803558350e-01
5.268455505371093750e+01,5.954700851440429688e+01,5.562074661254882812e+01,7.609075307846069336e-01,2.100000000000000000e+01,9.222944974899291992e-01,5.564617514610290527e-01
1.755346107482910156e+01,3.182774543762207031e+01,1.654250907897949219e+01,5.365853905677795410e-01,2.000000000000000000e+00,6.846972703933715820e-01,-6.224125027656555176e-01
9.614426422119140625e+01,1.120188446044921875e+02,9.635166168212890625e+01,7.329631447792053223e-01,1.800000000000000000e+01,6.192357540130615234e-01,-5.656388998031616211e-01
7.083669281005859375e+01,9.214453887939453125e+01,7.885003662109375000e+01,6.011287569999694824e-01,2.900000000000000000e+01,1.172520756721496582e+00,9.725404381752014160e-01
6.201980972290039062e+01,8.825624847412109375e+01,6.599578857421875000e+01,6.617743968963623047e-01,4.800000000000000000e+01,1.215419769287109375e+00,1.639157056808471680e+00
4.962303161621093750e+01,6.029574584960937500e+01,4.780576705932617188e+01,7.162963151931762695e-01,1.000000000000000000e+01,9.377840161323547363e-01,1.916356384754180908e-02
1.722396087646484375e+01,3.119756507873535156e+01,1.276109123229980469e+01,7.467948794364929199e-01,5.000000000000000000e+00,5.622557401657104492e-01,-8.426006436347961426e-01
1.195176773071289062e+02,1.290772247314453125e+02,1.227141113281250000e+02,8.535453677177429199e-01,6.700000000000000000e+01,1.064979195594787598e+00,6.403650641441345215e-01
9.025622558593750000e+01,1.224412536621093750e+02,9.176551818847656250e+01,6.597917079925537109e-01,2.700000000000000000e+01,8.539534211158752441e-01,-1.215759441256523132e-01
6.074412155151367188e+01,8.807042694091796875e+01,6.112346267700195312e+01,6.240310072898864746e-01,3.600000000000000000e+01,8.073387742042541504e-01,-2.698254399001598358e-02
1.180599594116210938e+02,1.259099807739257812e+02,1.164265518188476562e+02,8.889881372451782227e-01,1.600000000000000000e+01,4.878799617290496826e-01,-5.456299185752868652e-01
2.228370285034179688e+01,4.066420364379882812e+01,1.652169227600097656e+01,7.027027010917663574e-01,3.000000000000000000e+00,8.499893546104431152e-01,-1.592398136854171753e-01
8.673118591308593750e+01,9.582376861572265625e+01,8.714736175537109375e+01,7.967633008956909180e-01,1.000000000000000000e+01,8.581064939498901367e-01,-6.097098067402839661e-02
5.696918106079101562e+01,6.470632934570312500e+01,5.778993606567382812e+01,7.891640663146972656e-01,1.000000000000000000e+01,5.349764227867126465e-01,-6.864365935325622559e-01
5.117669296264648438e+01,6.971231079101562500e+01,5.958896636962890625e+01,5.508837699890136719e-01,1.500000000000000000e+01,8.541800975799560547e-01,-4.405913874506950378e-02
3.680661392211914062e+01,9.423593902587890625e+01,6.937365722656250000e+01,2.792651057243347168e-01,1.600000000000000000e+01,9.313276410102844238e-01,3.357560336589813232e-01
3.470568466186523438e+01,4.035936355590820312e+01,3.384119415283203125e+01,8.085470199584960938e-01,4.000000000000000000e+00,3.995322585105895996e-01,-7.516230344772338867e-01
6.433740234375000000e+01,8.211716461181640625e+01,6.825357818603515625e+01,6.883336901664733887e-01,3.500000000000000000e+01,1.455636501312255859e+00,2.394894838333129883e+00
5.782323837280273438e+01,9.966675567626953125e+01,6.253767013549804688e+01,4.915761947631835938e-01,1.900000000000000000e+01,1.176387786865234375e+00,6.408497095108032227e-01
8.642971801757812500e+01,1.061700592041015625e+02,8.963792419433593750e+01,7.315461635589599609e-01,5.900000000000000000e+01,1.077572226524353027e+00,1.111885070800781250e+00
9.466287231445312500e+01,1.155122528076171875e+02,8.407505035400390625e+01,8.663219809532165527e-01,2.600000000000000000e+01,7.329056262969970703e-01,-1.785444021224975586e-01
8.606064605712890625e+01,1.025738525390625000e+02,8.205138397216796875e+01,7.971768975257873535e-01,1.500000000000000000e+01,9.175691604614257812e-01,1.825402826070785522e-01
3.903931045532226562e+01,4.390699386596679688e+01,3.884645843505859375e+01,8.115254044532775879e-01,3.000000000000000000e+00,7.995264530181884766e-01,-2.764055728912353516e-01
6.713619232177734375e+01,9.038657379150390625e+01,6.813365173339843750e+01,5.976700782775878906e-01,2.600000000000000000e+01,6.850598454475402832e-01,-4.591893553733825684e-01
7.125783538818359375e+01,1.060742797851562500e+02,6.284000015258789062e+01,6.359432339668273926e-01,3.800000000000000000e+01,8.025120496749877930e-01,2.736754715442657471e-02
4.548641967773437500e+01,5.226927185058593750e+01,4.563055419921875000e+01,8.490073084831237793e-01,6.000000000000000000e+00,7.236773371696472168e-01,-2.131556868553161621e-01
4.173477935791015625e+01,5.389894866943359375e+01,3.741559600830078125e+01,7.073422670364379883e-01,1.000000000000000000e+01,1.019811272621154785e+00,2.634049355983734131e-01
7.518765258789062500e+01,1.153402938842773438e+02,7.888539123535156250e+01,5.592643618583679199e-01,5.800000000000000000e+01,1.742786884307861328e+00,3.435773849487304688e+00
1.005397872924804688e+02,1.113126754760742188e+02,1.022938461303710938e+02,8.008675575256347656e-01,1.200000000000000000e+01,7.126733064651489258e-01,-4.382890164852142334e-01
1.066721191406250000e+02,1.235302124023437500e+02,1.210234680175781250e+02,6.965162754058837891e-01,7.000000000000000000e+01,1.082684397697448730e+00,8.266107439994812012e-01
7.829845428466796875e+01,9.105424499511718750e+01,8.071460723876953125e+01,7.368018627166748047e-01,3.400000000000000000e+01,5.571000576019287109e-01,-6.556598544120788574e-01
7.443882751464843750e+01,8.685665893554687500e+01,8.011088562011718750e+01,7.542461156845092773e-01,2.900000000000000000e+01,9.770741462707519531e-01,3.968895077705383301e-01
5.430306243896484375e+01,8.013871765136718750e+01,7.476850128173828125e+01,4.429992437362670898e-01,3.300000000000000000e+01,1.329358577728271484e+00,1.554491758346557617e+00
8.310265350341796875e+01,1.303622894287109375e+02,9.838867950439453125e+01,5.717899799346923828e-01,3.200000000000000000e+01,7.510458230972290039e-01,-3.996710181236267090e-01
6.825527954101562500e+01,8.653525543212890625e+01,7.731125640869140625e+01,5.867543220520019531e-01,6.200000000000000000e+01,6.248772740364074707e-01,-5.594668388366699219e-01
5.700269699096679688e+01,8.791143035888671875e+01,6.447109222412109375e+01,5.223086476325988770e-01,3.300000000000000000e+01,1.212483525276184082e+00,1.265761971473693848e+00
7.783362579345703125e+01,9.726715850830078125e+01,8.837695312500000000e+01,6.887666583061218262e-01,4.200000000000000000e+01,8.876432180404663086e-01,9.707266837358474731e-02
9.065036010742187500e+01,1.112944564819335938e+02,8.956832122802734375e+01,7.328261733055114746e-01,4.600000000000000000e+01,1.263775348663330078e+00,1.246169567108154297e+00
7.788269042968750000e+01,9.214776611328125000e+01,8.463357543945312500e+01,7.338262200355529785e-01,2.800000000000000000e+01,8.933287262916564941e-01,2.445964664220809937e-01
3.609049987792968750e+01,3.916722869873046875e+01,3.696786117553710938e+01,8.517901897430419922e-01,3.000000000000000000e+00,5.911767482757568359e-01,-7.216464281082153320e-01
7.562666320800781250e+01,9.767680358886718750e+01,8.707493591308593750e+01,5.591933131217956543e-01,6.300000000000000000e+01,1.239723920822143555e+00,1.408512234687805176e+00
7.313603210449218750e+01,8.510063934326171875e+01,7.414036560058593750e+01,7.448581457138061523e-01,2.800000000000000000e+01,9.836746454238891602e-01,3.279837369918823242e-01
3.796455001831054688e+01,5.758724212646484375e+01,3.630046081542968750e+01,6.940527558326721191e-01,2.200000000000000000e+01,1.106639385223388672e+00,9.682265520095825195e-01
2.989672470092773438e+01,9.675247955322265625e+01,3.956410598754882812e+01,2.686567306518554688e-01,1.500000000000000000e+01,1.035121679306030273e+00,4.259674549102783203e-01
4.025958251953125000e+01,4.718162918090820312e+01,4.039488983154296875e+01,8.207607865333557129e-01,6.000000000000000000e+00,7.900981903076171875e-01,-2.950114905834197998e-01
7.729191589355468750e+01,1.078688278198242188e+02,8.556629180908203125e+01,5.139101743698120117e-01,5.900000000000000000e+01,9.574266672134399414e-01,6.236633062362670898e-01
