author,description,credits,base,editor_used,bugs,build_time,rating_value,rating_count,page_visits,downloads,creation_date,file_url,game,category,title,name,path,svg_path,tile_path
Shane Ward,"Get you teeth into this game. Hay, a demon said something about your mother, that deserves beetings.","Me and ID Software for a great game! Plus the people I got the graphics from. Thank you, the people that play it. Have fun.",New levels from scratch,"DEU, NWT","Some Don't know, thow",,2,6,15,9,2000-03-26,https://www.doomworld.com/files/file/10653-darkwad/?do=download&csrfKey=4c02db71d0f0036e82a86c1b2dbb5997,Doom,d-f,Darkwad ,darkwad.zip,./WADs/Doom/Original/darkwad_darkwad.wad,./WADs/Doom/Processed - Vectorized/darkwad_darkwad_E1M4.svg,./WADs/Doom/Processed/darkwad_darkwad_E1M4.txt
Shane Ward,"Get you teeth into this game. Hay, a demon said something about your mother, that deserves beetings.","Me and ID Software for a great game! Plus the people I got the graphics from. Thank you, the people that play it. Have fun.",New levels from scratch,"DEU, NWT","Some Don't know, thow",,2,6,15,9,2000-03-26,https://www.doomworld.com/files/file/10653-darkwad/?do=download&csrfKey=4c02db71d0f0036e82a86c1b2dbb5997,Doom,d-f,Darkwad ,darkwad.zip,./WADs/Doom/Original/darkwad_darkwad.wad,./WADs/Doom/Processed - Vectorized/darkwad_darkwad_E1M5.svg,./WADs/Doom/Processed/darkwad_darkwad_E1M5.txt
Shane Ward,"Get you teeth into this game. Hay, a demon said something about your mother, that deserves beetings.","Me and ID Software for a great game! Plus the people I got the graphics from. Thank you, the people that play it. Have fun.",New levels from scratch,"DEU, NWT","Some Don't know, thow",,2,6,15,9,2000-03-26,https://www.doomworld.com/files/file/10653-darkwad/?do=download&csrfKey=4c02db71d0f0036e82a86c1b2dbb5997,Doom,d-f,Darkwad ,darkwad.zip,./WADs/Doom/Original/darkwad_darkwad.wad,./WADs/Doom/Processed - Vectorized/darkwad_darkwad_E1M6.svg,./WADs/Doom/Processed/darkwad_darkwad_E1M6.txt
Shane Ward,"Get you teeth into this game. Hay, a demon said something about your mother, that deserves beetings.","Me and ID Software for a great game! Plus the people I got the graphics from. Thank you, the people that play it. Have fun.",New levels from scratch,"DEU, NWT","Some Don't know, thow",,2,6,15,9,2000-03-26,https://www.doomworld.com/files/file/10653-darkwad/?do=download&csrfKey=4c02db71d0f0036e82a86c1b2dbb5997,Doom,d-f,Darkwad ,darkwad.zip,./WADs/Doom/Original/darkwad_darkwad.wad,./WADs/Doom/Processed - Vectorized/darkwad_darkwad_E1M7.svg,./WADs/Doom/Processed/darkwad_darkwad_E1M7.txt
Shane Ward,"Get you teeth into this game. Hay, a demon said something about your mother, that deserves beetings.","Me and ID Software for a great game! Plus the people I got the graphics from. Thank you, the people that play it. Have fun.",New levels from scratch,"DEU, NWT","Some Don't know, thow",,2,6,15,9,2000-03-26,https://www.doomworld.com/files/file/10653-darkwad/?do=download&csrfKey=4c02db71d0f0036e82a86c1b2dbb5997,Doom,d-f,Darkwad ,darkwad.zip,./WADs/Doom/Original/darkwad_darkwad.wad,./WADs/Doom/Processed - Vectorized/darkwad_darkwad_E1M8.svg,./WADs/Doom/Processed/darkwad_darkwad_E1M8.txt
Shane Ward,"Get you teeth into this game. Hay, a demon said something about your mother, that deserves beetings.","Me and ID Software for a great game! Plus the people I got the graphics from. Thank you, the people that play it. Have fun.",New levels from scratch,"DEU, NWT","Some Don't know, thow",,2,6,15,9,2000-03-26,https://www.doomworld.com/files/file/10653-darkwad/?do=download&csrfKey=4c02db71d0f0036e82a86c1b2dbb5997,Doom,d-f,Darkwad ,darkwad.zip,./WADs/Doom/Original/darkwad_darkwad.wad,./WADs/Doom/Processed - Vectorized/darkwad_darkwad_E1M9.svg,./WADs/Doom/Processed/darkwad_darkwad_E1M9.txt
Shane Ward,"Get you teeth into this game. Hay, a demon said something about your mother, that deserves beetings.","Me and ID Software for a great game! Plus the people I got the graphics from. Thank you, the people that play it. Have fun.",New levels from scratch,"DEU, NWT","Some Don't know, thow",,2,6,15,9,2000-03-26,https://www.doomworld.com/files/file/10653-darkwad/?do=download&csrfKey=4c02db71d0f0036e82a86c1b2dbb5997,Doom,d-f,Darkwad ,darkwad.zip,./WADs/Doom/Original/darkwad_darkwad.wad,./WADs/Doom/Processed - Vectorized/darkwad_darkwad_E1M1.svg,./WADs/Doom/Processed/darkwad_darkwad_E1M1.txt
Echo,"A simple castle with some fine details and level-specific textures, such as a torch housing, a window frame and several wall hangings based upon various word processing fonts.","Music: The composer of Oddyssey2, the identity of whom I have yet to discover. Advice: Len, Ras, Rez",New mission from scratch,,None known (tested with Ultimate Doom 95),Eons,2.5,2,11,5,2000-02-12,https://www.doomworld.com/files/file/10586-feudalwad/?do=download&csrfKey=de54a27ad0e33b13f40d38670f6fb9ab,Doom,d-f,feudal.wad ,feudal.zip,./WADs/Doom/Original/feudal_feudal.wad,./WADs/Doom/Processed - Vectorized/feudal_feudal_E1M1.svg,./WADs/Doom/Processed/feudal_feudal_E1M1.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M1.svg,./WADs/Doom/Processed/ddoom_deadly_E1M1.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M2.svg,./WADs/Doom/Processed/ddoom_deadly_E1M2.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M3.svg,./WADs/Doom/Processed/ddoom_deadly_E1M3.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M4.svg,./WADs/Doom/Processed/ddoom_deadly_E1M4.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M5.svg,./WADs/Doom/Processed/ddoom_deadly_E1M5.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M6.svg,./WADs/Doom/Processed/ddoom_deadly_E1M6.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M7.svg,./WADs/Doom/Processed/ddoom_deadly_E1M7.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M8.svg,./WADs/Doom/Processed/ddoom_deadly_E1M8.txt
BGC Software,Read and print manual first!!! ==============================,"Creators of Dehacked, Waded, Doomeci, Midi2mus and id software inc.",New levels from scratch.,"Waded. Dehacked v2.0 and higher, Dmgraph, Doomeci, Dmmusic, Midi2mus, and a whole lot more.",NON apart from the setting up. ***If anyone can create a EXE from DEH utility we would welcome it!***,,4,6,13,9,1999-07-24,https://www.doomworld.com/files/file/10304-deadly/?do=download&csrfKey=15221c71f34c71f3d22d53cc2cf3c2ed,Doom,d-f,Deadly ,ddoom.zip,./WADs/Doom/Original/ddoom_deadly.WAD,./WADs/Doom/Processed - Vectorized/ddoom_deadly_E1M9.svg,./WADs/Doom/Processed/ddoom_deadly_E1M9.txt
Brad Carney,"An epic level named after the Dragon Ball Z movie, Dead Zone. Hope it's worthy of the name. (BTW, keep in mind I made this level... WITH MONO!... well, symptoms at least. I never did get tested, but I'm sure I had it.)","ID software, Bobby Prince, and the authors of DEUGCC and Deth",Single level from scratch,"DEUGCC, Deth","If being too difficult is considered a bug, then I guess that's one :)",,4.6,9,14,13,1999-05-03,https://www.doomworld.com/files/file/10181-dead-zone-v100/?do=download&csrfKey=03600effabde2e07708e381ea0c630c3,Doom,d-f,Dead Zone v1.00 ,dzone100.zip,./WADs/Doom/Original/dzone100_DEADZONE.WAD,./WADs/Doom/Processed - Vectorized/dzone100_DEADZONE_E3M4.svg,./WADs/Doom/Processed/dzone100_DEADZONE_E3M4.txt
Steve Duff,,,New Level from scratch,"Hellmaker v. 1.0.4, v. 1.1.1 and v. 1.2b2 (maps) Deimos 0.4b1 (graphics)",None,I shudder to think..........,4.3,6,22,9,1999-02-18,https://www.doomworld.com/files/file/9981-elfstomp/?do=download&csrfKey=a3320202713e583204fb562cf52143f8,Doom,d-f,Elfstomp! ,elfstomp.zip,./WADs/Doom/Original/elfstomp_Elfstomp.wad,./WADs/Doom/Processed - Vectorized/elfstomp_Elfstomp_E1M3.svg,./WADs/Doom/Processed/elfstomp_Elfstomp_E1M3.txt
Dan Patanella,"The layout of this WAD for the Ultimate Doom
is *very* loosely based on Keating Hall and the Walsh Library, two buildings 
that Fordham alumni will recall with varying degrees of fondness. Personally, 
I think both buildings look like Castle Frankenstein, so I amalgamated them. 
The theme of this level is vaguely medieval or sword and sorcery, so most of 
the monsters tend to be Imps or Bull Demons. (After the largely tech-oriented 
levels of Gatchaman Doom, I needed a little change of pace. ) I like making
WADs with labyrinth components, and this one has a maze in the flooded 
basement. This medium-sized WAD is very nonlinear (in fact, it doesn't matter 
what order you get the keys in) so enjoy!

Incidentally, the real-life Fordham Campus is not far from where Edgar Allen 
Poe wrote ""The Raven."" 

Most of the new textures contained in Fordham Doom were really just existing 
Doom textures combined in new ways courtesy of NWT. (The SKY2 texture was
taken from a photo of my own that I scanned in). For those of you into 
elaborate architecture and special effects, this is a rather modest WAD, 
mainly deep water and window-above-window. You won't notice the special 
effects unless you actively seek them out. As far as deathmatch goes, I've
included deathmatch starting points, but this level really wasn't designed
for deathmatch.","Once more, Len Pitre is the supreme playtester, 
a true master of offering great suggestions that always make a level 
better. Additional playtesting and suggesting came from Rez, again with  
very good, constructive criticism. TJ Fisher was probably the first person 
who suggested that a Doom level based on Fordham would be a good idea, so 
I ought to thank her before she decides it would also be a good idea to sic 
her cats on me.",New level from scratch,"DEU 5.1, BSP 2.3, NWT, DMGRAPH, WADED",May be slow on machines older than a 486,,2,1,11,4,1999-01-06,https://www.doomworld.com/files/file/9901-fordham-doom/?do=download&csrfKey=df22adec1cab91bdec6ac2c53df0e31b,Doom,d-f,Fordham Doom ,fordham.zip,./WADs/Doom/Original/fordham_FORDHAM.WAD,./WADs/Doom/Processed - Vectorized/fordham_FORDHAM_E2M1.svg,./WADs/Doom/Processed/fordham_FORDHAM_E2M1.txt
,"E1M1 An enhancement of my first test wad. Walk on the red carpet. 
E1M2 A rather big theatre level. Experience being on and off stage. 
E1M3 A smaller theatre level in ancient style. 
E1M4 Avoid demon crossfire, if you can. A rather big and tough level. 
E1M5 Small level with figurative automap.","The makers of DOOM, DEU, WADED and DEEP.","E1M1 - CARPET.WAD (published for DooM2) <br>
E1M2 - HAMLET.WAD (published for DooM2) <br>
E1M3 - HAMLET.WAD <br>
E1M4 - new from scratch <br>
E1M5 - new from scratch","DEU5.21, WADED1.83, DEEP7.50",None,,3.3,3,11,6,1998-11-26,https://www.doomworld.com/files/file/9811-fame/?do=download&csrfKey=8d4251eff57411f6a3c8907d12d88275,Doom,d-f,Fame ,fame.zip,./WADs/Doom/Original/fame_fame.wad,./WADs/Doom/Processed - Vectorized/fame_fame_E1M1.svg,./WADs/Doom/Processed/fame_fame_E1M1.txt
,"E1M1 An enhancement of my first test wad. Walk on the red carpet. 
E1M2 A rather big theatre level. Experience being on and off stage. 
E1M3 A smaller theatre level in ancient style. 
E1M4 Avoid demon crossfire, if you can. A rather big and tough level. 
E1M5 Small level with figurative automap.","The makers of DOOM, DEU, WADED and DEEP.","E1M1 - CARPET.WAD (published for DooM2) <br>
E1M2 - HAMLET.WAD (published for DooM2) <br>
E1M3 - HAMLET.WAD <br>
E1M4 - new from scratch <br>
E1M5 - new from scratch","DEU5.21, WADED1.83, DEEP7.50",None,,3.3,3,11,6,1998-11-26,https://www.doomworld.com/files/file/9811-fame/?do=download&csrfKey=8d4251eff57411f6a3c8907d12d88275,Doom,d-f,Fame ,fame.zip,./WADs/Doom/Original/fame_fame.wad,./WADs/Doom/Processed - Vectorized/fame_fame_E1M2.svg,./WADs/Doom/Processed/fame_fame_E1M2.txt
,"E1M1 An enhancement of my first test wad. Walk on the red carpet. 
E1M2 A rather big theatre level. Experience being on and off stage. 
E1M3 A smaller theatre level in ancient style. 
E1M4 Avoid demon crossfire, if you can. A rather big and tough level. 
E1M5 Small level with figurative automap.","The makers of DOOM, DEU, WADED and DEEP.","E1M1 - CARPET.WAD (published for DooM2) <br>
E1M2 - HAMLET.WAD (published for DooM2) <br>
E1M3 - HAMLET.WAD <br>
E1M4 - new from scratch <br>
E1M5 - new from scratch","DEU5.21, WADED1.83, DEEP7.50",None,,3.3,3,11,6,1998-11-26,https://www.doomworld.com/files/file/9811-fame/?do=download&csrfKey=8d4251eff57411f6a3c8907d12d88275,Doom,d-f,Fame ,fame.zip,./WADs/Doom/Original/fame_fame.wad,./WADs/Doom/Processed - Vectorized/fame_fame_E1M3.svg,./WADs/Doom/Processed/fame_fame_E1M3.txt
,"E1M1 An enhancement of my first test wad. Walk on the red carpet. 
E1M2 A rather big theatre level. Experience being on and off stage. 
E1M3 A smaller theatre level in ancient style. 
E1M4 Avoid demon crossfire, if you can. A rather big and tough level. 
E1M5 Small level with figurative automap.","The makers of DOOM, DEU, WADED and DEEP.","E1M1 - CARPET.WAD (published for DooM2) <br>
E1M2 - HAMLET.WAD (published for DooM2) <br>
E1M3 - HAMLET.WAD <br>
E1M4 - new from scratch <br>
E1M5 - new from scratch","DEU5.21, WADED1.83, DEEP7.50",None,,3.3,3,11,6,1998-11-26,https://www.doomworld.com/files/file/9811-fame/?do=download&csrfKey=8d4251eff57411f6a3c8907d12d88275,Doom,d-f,Fame ,fame.zip,./WADs/Doom/Original/fame_fame.wad,./WADs/Doom/Processed - Vectorized/fame_fame_E1M4.svg,./WADs/Doom/Processed/fame_fame_E1M4.txt
,"E1M1 An enhancement of my first test wad. Walk on the red carpet. 
E1M2 A rather big theatre level. Experience being on and off stage. 
E1M3 A smaller theatre level in ancient style. 
E1M4 Avoid demon crossfire, if you can. A rather big and tough level. 
E1M5 Small level with figurative automap.","The makers of DOOM, DEU, WADED and DEEP.","E1M1 - CARPET.WAD (published for DooM2) <br>
E1M2 - HAMLET.WAD (published for DooM2) <br>
E1M3 - HAMLET.WAD <br>
E1M4 - new from scratch <br>
E1M5 - new from scratch","DEU5.21, WADED1.83, DEEP7.50",None,,3.3,3,11,6,1998-11-26,https://www.doomworld.com/files/file/9811-fame/?do=download&csrfKey=8d4251eff57411f6a3c8907d12d88275,Doom,d-f,Fame ,fame.zip,./WADs/Doom/Original/fame_fame.wad,./WADs/Doom/Processed - Vectorized/fame_fame_E1M5.svg,./WADs/Doom/Processed/fame_fame_E1M5.txt
Dan L'Ecuyer,"This is the last of a four-level series. Here you encounter The Conspiracy. Something is not right at the UAC (stay tuned for the full story). This is a fairly large map with a lot of detail, including several special effects (dontcha love that?). Like the first three maps in this series, the emphasis is on a realistic look and feel. The game play is designed for the average player but it's still tough no matter how you cut it. I have included a demo of me finishing part 1 in UV according to the rules of the challenge. Of course, you will need DOA1-1.WAD to play the demo. Check the file DOA1-Y.TXT for more information.","id software (of course) Matthew Ayres for WADED (source code please) Robert Fenske, Jr. for WARM Jens Hykkelbjerg for RMB Justin Fisher for the sky graphic SAMS Publishing for ""3D Game Alchemy"" All of the people who keep Doom alive (yes!) For Doom news, www.doomworld.com is the best!","hellcast.wad - 03/26/95 - by Richard Dignall (um, it's been mangled beyond recognition)","WadEd v1.88, WARM v1.6, RMB v2.1, WadAuthor","The end part of this map really puts a strain on the Doom engine. I've eliminated all visplane errors (well, almost) but there is one case of HOM which cannot be fixed ('cept by running one of the Doom source ports). This occurs at the east end of the map if you open the red key door and look inside while the castle keep is in view.",5 months (well worth it!),4,2,16,7,1998-11-11,https://www.doomworld.com/files/file/9791-doa-the-conspiracy-part-2/?do=download&csrfKey=02e0bb7fc639179d06b436bc141c9210,Doom,d-f,D.O.A. - The Conspiracy (part 2) ,doa1-2.zip,./WADs/Doom/Original/doa1-2_DOA1-2.WAD,./WADs/Doom/Processed - Vectorized/doa1-2_DOA1-2_E2M7.svg,./WADs/Doom/Processed/doa1-2_DOA1-2_E2M7.txt
Dan L'Ecuyer,"The UAC dragged you out of your comfortable chair and beamed you to an old fortress in the Alpine foothills. The bastards at least left you with some decent firepower. After cleaning out this tourist trap, they'll beam you to an abandoned UAC research facility. They figure that it's been long enough since the Deimos teleporter incident to redeploy it. Your next stop is their newest toxic waste treatment station which has somehow gotten infested a month after building it. You wonder about that one. The last stop is supposed to be a sprawling castle in the Balkans. Seems that the tenants are in cahoots with the hellspawn. Hmmm, more wondering. You grab your shotgun and get to work... These are the first three levels of a four-level series. The last level has been on hold for a while so I'm going ahead and releasing these before they become obsolete. Watch for DOA1-2.WAD coming soon to an FTP site near you. And be prepared to face The Conspiracy.","id software (of course) Matthew Ayres for WADED (source code please) Robert Fenske, Jr. for WARM Jens Hykkelbjerg for RMB Justin Fisher for the sky graphic SAMS Publishing for ""3D Game Alchemy"" All of the people who keep Doom alive (yes!)",E2M4 - dd1.wad E2M5 - dmanmly.wad E2M6 - blahblah.wad,"WadEd v1.88, WARM v1.6, RMB v2.1","Occassional flash of sky when certain vertices are viewed in line. I've seen this in many other levels and a different nodes builder gives the same results. Prolly a Doom bug. Also, what I call the ""long wall bug"" is evident on level E2M4. The symptom is a wall shivering back and forth as you approach or walk along it. Could be fixed by breaking long linedefs into shorter ones. Didn't bother since I'm curious as to whether future Doom ports will fix it.",4 months (way too long!),2,2,7,5,1998-08-22,https://www.doomworld.com/files/file/9661-doa-the-conspiracy-part-1/?do=download&csrfKey=54ea39c5807d3b14b5c8e0ad723ac163,Doom,d-f,D.O.A. - The Conspiracy (part 1) ,doa1-1.zip,./WADs/Doom/Original/doa1-1_DOA1-1.WAD,./WADs/Doom/Processed - Vectorized/doa1-1_DOA1-1_E2M4.svg,./WADs/Doom/Processed/doa1-1_DOA1-1_E2M4.txt
Dan L'Ecuyer,"The UAC dragged you out of your comfortable chair and beamed you to an old fortress in the Alpine foothills. The bastards at least left you with some decent firepower. After cleaning out this tourist trap, they'll beam you to an abandoned UAC research facility. They figure that it's been long enough since the Deimos teleporter incident to redeploy it. Your next stop is their newest toxic waste treatment station which has somehow gotten infested a month after building it. You wonder about that one. The last stop is supposed to be a sprawling castle in the Balkans. Seems that the tenants are in cahoots with the hellspawn. Hmmm, more wondering. You grab your shotgun and get to work... These are the first three levels of a four-level series. The last level has been on hold for a while so I'm going ahead and releasing these before they become obsolete. Watch for DOA1-2.WAD coming soon to an FTP site near you. And be prepared to face The Conspiracy.","id software (of course) Matthew Ayres for WADED (source code please) Robert Fenske, Jr. for WARM Jens Hykkelbjerg for RMB Justin Fisher for the sky graphic SAMS Publishing for ""3D Game Alchemy"" All of the people who keep Doom alive (yes!)",E2M4 - dd1.wad E2M5 - dmanmly.wad E2M6 - blahblah.wad,"WadEd v1.88, WARM v1.6, RMB v2.1","Occassional flash of sky when certain vertices are viewed in line. I've seen this in many other levels and a different nodes builder gives the same results. Prolly a Doom bug. Also, what I call the ""long wall bug"" is evident on level E2M4. The symptom is a wall shivering back and forth as you approach or walk along it. Could be fixed by breaking long linedefs into shorter ones. Didn't bother since I'm curious as to whether future Doom ports will fix it.",4 months (way too long!),2,2,7,5,1998-08-22,https://www.doomworld.com/files/file/9661-doa-the-conspiracy-part-1/?do=download&csrfKey=54ea39c5807d3b14b5c8e0ad723ac163,Doom,d-f,D.O.A. - The Conspiracy (part 1) ,doa1-1.zip,./WADs/Doom/Original/doa1-1_DOA1-1.WAD,./WADs/Doom/Processed - Vectorized/doa1-1_DOA1-1_E2M5.svg,./WADs/Doom/Processed/doa1-1_DOA1-1_E2M5.txt
Dan L'Ecuyer,"The UAC dragged you out of your comfortable chair and beamed you to an old fortress in the Alpine foothills. The bastards at least left you with some decent firepower. After cleaning out this tourist trap, they'll beam you to an abandoned UAC research facility. They figure that it's been long enough since the Deimos teleporter incident to redeploy it. Your next stop is their newest toxic waste treatment station which has somehow gotten infested a month after building it. You wonder about that one. The last stop is supposed to be a sprawling castle in the Balkans. Seems that the tenants are in cahoots with the hellspawn. Hmmm, more wondering. You grab your shotgun and get to work... These are the first three levels of a four-level series. The last level has been on hold for a while so I'm going ahead and releasing these before they become obsolete. Watch for DOA1-2.WAD coming soon to an FTP site near you. And be prepared to face The Conspiracy.","id software (of course) Matthew Ayres for WADED (source code please) Robert Fenske, Jr. for WARM Jens Hykkelbjerg for RMB Justin Fisher for the sky graphic SAMS Publishing for ""3D Game Alchemy"" All of the people who keep Doom alive (yes!)",E2M4 - dd1.wad E2M5 - dmanmly.wad E2M6 - blahblah.wad,"WadEd v1.88, WARM v1.6, RMB v2.1","Occassional flash of sky when certain vertices are viewed in line. I've seen this in many other levels and a different nodes builder gives the same results. Prolly a Doom bug. Also, what I call the ""long wall bug"" is evident on level E2M4. The symptom is a wall shivering back and forth as you approach or walk along it. Could be fixed by breaking long linedefs into shorter ones. Didn't bother since I'm curious as to whether future Doom ports will fix it.",4 months (way too long!),2,2,7,5,1998-08-22,https://www.doomworld.com/files/file/9661-doa-the-conspiracy-part-1/?do=download&csrfKey=54ea39c5807d3b14b5c8e0ad723ac163,Doom,d-f,D.O.A. - The Conspiracy (part 1) ,doa1-1.zip,./WADs/Doom/Original/doa1-1_DOA1-1.WAD,./WADs/Doom/Processed - Vectorized/doa1-1_DOA1-1_E2M6.svg,./WADs/Doom/Processed/doa1-1_DOA1-1_E2M6.txt
Robert Larkin,,"My son, Joshua, who helped alot",New level from scratch,"DEU, ZENNODE",I couldn't find any,,2,2,13,5,1998-07-26,https://www.doomworld.com/files/file/9603-doomsdaywad/?do=download&csrfKey=dd07ddf25587533eeea51f8548d2f4df,Doom,d-f,Doomsday.WAD ,doomsday.zip,./WADs/Doom/Original/doomsday_DOOMSDAY.WAD,./WADs/Doom/Processed - Vectorized/doomsday_DOOMSDAY_E1M6.svg,./WADs/Doom/Processed/doomsday_DOOMSDAY_E1M6.txt
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M1.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M1.txt
Greytale,,,,DEU 5.21 & BSP 1.1 (binary space partitioner) (Special thanks to the creators of both programs; Raphael Quinet and Colin Reed),"DARKHELL.WAD has been extensively tested on Doom engine 1.2. No errors. On Doom 1.666, and above, there is only ONE known error. In a particular square sector on map 2,6 (BEWARE), Doom may crash with some type of ""Undefined Sector Error"". It is still unknown why this occurs, and is unresolveable. It is _NOT_ neccesary to enter the sector to complete BEWARE.",,2.9,27,14,30,1998-06-15,https://www.doomworld.com/files/file/9510-darkhellwad/?do=download&csrfKey=b473cf8e474cd93948cc61fde482f6f2,Doom,d-f,DARKHELL.WAD ,darkhell.zip,./WADs/Doom/Original/darkhell_DARKHELL.WAD,./WADs/Doom/Processed - Vectorized/darkhell_DARKHELL_E2M2.svg,./WADs/Doom/Processed/darkhell_DARKHELL_E2M2.txt
